"carat","cut","color","clarity","depth","table","price","x","y","z"
1.17,"Premium","H","SI1",62.6,59,4631,6.78,6.71,4.22
0.31,"Fair","D","VVS2",54.2,65,997,4.61,4.58,2.49
0.5,"Fair","F","SI1",65.1,59,994,5.01,4.92,3.23
0.52,"Ideal","G","VS1",61.9,55,1722,5.16,5.18,3.2
0.3,"Ideal","G","VVS1",61.9,54,764,4.33,4.36,2.69
0.33,"Ideal","E","VS2",60.3,57,723,4.51,4.54,2.73
0.99,"Ideal","F","SI1",62.1,58,6038,6.33,6.4,3.95
0.71,"Premium","E","SI1",61.4,58,2817,5.77,5.73,3.53
0.3,"Ideal","H","VVS1",62.4,53,684,4.28,4.31,2.68
1.07,"Premium","H","SI1",60,60,5031,6.61,6.65,3.98
1.08,"Premium","G","SI2",63,54,4124,6.58,6.54,4.13
1.51,"Very Good","F","SI1",62,57,9150,7.3,7.38,4.55
0.33,"Ideal","H","IF",61.9,55,868,4.42,4.44,2.74
1.2,"Premium","J","SI2",61.1,59,4234,6.81,6.78,4.15
0.3,"Very Good","F","SI1",63.5,59,641,4.22,4.19,2.67
0.31,"Premium","J","VS1",61.8,59,408,4.31,4.33,2.67
0.95,"Very Good","E","SI1",61.6,56,4738,6.31,6.36,3.9
0.9,"Very Good","I","VS2",63.4,56,3489,6.09,6.12,3.87
0.72,"Premium","H","SI1",62.2,57,2311,5.75,5.72,3.57
1.13,"Ideal","H","VVS2",59.7,59,7108,6.89,6.77,4.08
1.23,"Ideal","D","SI2",60.6,54,6289,6.97,7.02,4.24
1.7,"Ideal","E","SI2",59.6,59,11924,7.73,7.83,4.64
0.34,"Ideal","E","VVS1",62.2,56,1084,4.49,4.45,2.78
0.8,"Good","E","VS2",63.3,59,3365,5.82,5.87,3.7
0.73,"Ideal","I","VS2",61.6,54,2327,5.81,5.84,3.59
0.43,"Premium","G","VVS1",60.3,58,1207,4.87,4.91,2.95
0.9,"Premium","I","SI2",62.5,58,2948,6.15,6.1,3.83
1.5,"Premium","F","SI1",62.1,60,8770,7.32,7.27,4.53
0.44,"Very Good","H","VVS1",63.1,56,1016,4.83,4.87,3.06
1,"Premium","H","SI2",58.6,59,4088,6.57,6.5,3.83
1.51,"Premium","H","VS2",60.2,60,11435,7.33,7.35,4.42
0.35,"Ideal","D","VS2",60.6,56,829,4.54,4.57,2.76
0.31,"Ideal","E","IF",62.5,56,1214,4.34,4.37,2.72
0.59,"Ideal","J","VS2",60.8,57,1352,5.47,5.42,3.31
0.51,"Premium","E","VVS1",61.4,60,2323,5.11,5.05,3.12
0.37,"Premium","E","VS2",61,59,811,4.59,4.63,2.81
1.04,"Premium","F","VS2",59.6,62,6278,6.62,6.56,3.93
1.25,"Premium","E","VS2",61.5,58,10640,6.98,6.91,4.27
0.96,"Premium","E","SI1",58.7,62,4365,6.41,6.39,3.76
0.32,"Ideal","F","IF",61.9,55,915,4.38,4.44,2.73
0.5,"Ideal","G","VVS2",62.1,55,1838,5.05,5.09,3.15
1.06,"Premium","E","VS2",61.3,58,7275,6.52,6.56,4.01
0.3,"Ideal","E","VVS2",62.2,54.4,779,4.3,4.32,2.68
0.34,"Ideal","G","IF",61.4,56,974,4.5,4.53,2.77
2.01,"Premium","H","SI2",62,60,14364,8.11,8.04,5.02
0.5,"Good","F","VS1",56.4,62,1390,5.31,5.22,2.97
0.4,"Ideal","E","VVS2",62.1,56,1238,4.73,4.7,2.93
0.31,"Ideal","G","VVS2",61.9,55,707,4.33,4.36,2.69
1.01,"Premium","I","SI1",61.8,59,4166,6.37,6.44,3.96
0.3,"Premium","G","VVS2",61.3,58,878,4.34,4.28,2.64
0.5,"Ideal","E","VVS2",62.2,54,2889,5.08,5.12,3.17
1.2,"Ideal","D","SI2",61.7,56,6619,6.81,6.88,4.22
1.2,"Premium","G","IF",59.4,61,10169,6.95,6.92,4.12
1.13,"Ideal","J","SI2",61.9,56,4371,6.67,6.71,4.14
0.28,"Very Good","G","VS2",61.3,57,492,4.21,4.24,2.59
0.71,"Good","D","VS1",64.2,58,3690,5.65,5.6,3.61
0.31,"Ideal","E","VS2",61.9,55,680,4.34,4.38,2.7
0.91,"Ideal","E","SI1",61,58,4132,6.23,6.29,3.82
1.06,"Premium","D","SI1",61.1,59,6352,6.63,6.56,4.03
0.4,"Premium","F","VS1",62.4,59,1050,4.69,4.67,2.92
1.2,"Very Good","G","VVS1",63.3,59,8928,6.72,6.64,4.23
0.31,"Ideal","G","VS2",61.8,57,698,4.36,4.34,2.69
2.01,"Premium","H","SI1",58.5,58,16956,8.3,8.25,4.84
0.7,"Very Good","I","SI2",58.8,60,1876,5.8,5.83,3.42
1.01,"Good","E","SI1",63.3,55,5499,6.37,6.42,4.05
0.3,"Ideal","E","VS2",62.4,57,658,4.29,4.33,2.69
0.9,"Ideal","H","VS2",59.9,57,4584,6.27,6.31,3.77
0.57,"Ideal","E","SI1",62.2,57,1613,5.33,5.31,3.31
0.34,"Ideal","G","IF",61.7,55,1014,4.48,4.5,2.77
0.5,"Very Good","H","VS2",61.2,55,1411,5.12,5.16,3.15
1.09,"Ideal","D","SI1",61.3,55.9,6532,6.61,6.65,4.06
0.32,"Ideal","F","VVS2",60.4,57,829,4.46,4.47,2.7
0.84,"Very Good","G","VS2",61.8,57,3596,6.04,6.07,3.74
0.32,"Ideal","G","SI2",62.5,55,421,4.37,4.4,2.74
0.35,"Premium","H","VVS2",62.7,58,706,4.46,4.5,2.81
1.5,"Good","J","VS2",59.6,60,7368,7.31,7.38,4.38
0.56,"Ideal","E","VS1",61.8,56,2010,5.28,5.33,3.28
0.33,"Ideal","H","VVS1",62.5,56,901,4.44,4.42,2.77
1.33,"Premium","G","SI2",59.2,62,5318,7.22,7.16,4.26
1.28,"Premium","H","SI1",62.3,58,6946,7,6.94,4.34
0.3,"Ideal","D","SI1",62.2,56,552,4.25,4.3,2.66
0.71,"Very Good","D","SI2",59.6,63,1758,5.8,5.71,3.44
1.21,"Ideal","I","VS1",60.5,58,6292,6.95,6.89,4.19
0.8,"Premium","E","VVS2",62.9,59,4229,5.95,5.88,3.72
0.31,"Very Good","G","VS1",62.4,59,625,4.32,4.34,2.7
0.46,"Very Good","G","VS1",61.4,59.7,1179,4.94,4.97,3.05
1.24,"Premium","F","SI1",61.6,59,7000,6.9,6.86,4.24
2.01,"Premium","I","SI2",62.9,58,14444,8.05,8,5.05
0.54,"Ideal","H","VVS1",61.7,57,1944,5.24,5.23,3.23
0.34,"Ideal","E","IF",62,56,1163,4.49,4.51,2.79
1.21,"Premium","G","VS1",62.7,58,8456,6.79,6.74,4.24
0.7,"Very Good","F","SI1",61.4,57,2161,5.73,5.77,3.53
0.41,"Premium","E","SI1",58.8,62,852,4.87,4.85,2.86
1.01,"Ideal","G","VS1",59.1,55,7059,6.6,6.53,3.88
2.01,"Very Good","J","SI2",59.3,63,8949,8.28,8.22,4.89
1.72,"Premium","H","SI1",61.4,59,12998,7.71,7.64,4.71
0.71,"Good","H","SI1",58.4,62.1,2282,5.8,5.83,3.4
0.4,"Premium","F","VS2",60.7,60,1080,4.8,4.75,2.9
1.24,"Ideal","E","VS2",62.9,56,9111,6.84,6.79,4.29
0.5,"Ideal","G","VS1",62.6,57,1569,5.05,5.08,3.17
1.8,"Premium","I","SI1",61.9,60,11948,7.78,7.74,4.8
2.01,"Ideal","H","VS1",62.9,54,17838,8.01,7.96,5.02
0.41,"Ideal","D","SI2",61,56,876,4.83,4.78,2.93
1.02,"Premium","H","VS2",62.4,58,5356,6.39,6.43,4
0.33,"Ideal","G","VVS1",61.8,55,838,4.47,4.5,2.77
1.04,"Ideal","H","SI2",62,57,3669,6.53,6.43,4.02
0.72,"Very Good","G","VS1",63.8,58,2819,5.64,5.68,3.61
0.3,"Premium","G","VVS1",61.8,59,789,4.28,4.33,2.66
0.26,"Ideal","F","VS2",62.1,54,456,4.09,4.12,2.55
2.43,"Very Good","H","SI2",63.2,57,16170,8.56,8.5,5.39
0.36,"Ideal","F","VS1",61.6,56,819,4.62,4.64,2.85
1.23,"Premium","H","VS2",59.3,58,5979,7,6.94,4.13
2.02,"Premium","J","VS2",62.1,59,14330,8.08,7.98,4.99
1.22,"Ideal","I","VS2",62.5,57,5960,6.83,6.9,4.29
0.42,"Ideal","E","SI2",62.4,55,898,4.81,4.77,2.99
1.01,"Ideal","G","VS1",61.8,58,7178,6.4,6.42,3.96
1.01,"Very Good","E","VS2",59.5,60,7290,6.5,6.54,3.88
0.7,"Very Good","E","VS2",62.8,57,2553,5.66,5.68,3.56
0.79,"Very Good","F","SI2",62.6,57,2655,5.84,5.86,3.66
0.51,"Premium","G","VS1",62.1,58,1662,5.12,5.09,3.17
0.35,"Ideal","E","VS2",61.7,55,984,4.57,4.54,2.81
1.36,"Ideal","H","VS2",59.9,57,9279,7.2,7.22,4.32
1.43,"Very Good","H","SI1",62.8,58,8069,7.08,7.13,4.46
0.31,"Ideal","D","SI1",62.7,56,732,4.36,4.32,2.72
1,"Good","D","SI1",58.5,64,5331,6.53,6.49,3.81
0.51,"Very Good","G","VS2",62.9,57,1438,5.06,5.12,3.2
0.5,"Fair","G","VS1",65.9,57,1373,5,4.87,3.25
1.51,"Ideal","I","VS2",60.6,56,9442,7.44,7.47,4.52
0.74,"Premium","E","VS1",60,57,3133,5.94,5.89,3.55
0.51,"Good","G","SI1",63.7,55,1259,5.1,5.07,3.24
1.26,"Premium","I","VS2",61.2,59,6350,7.03,6.9,4.26
0.82,"Ideal","F","SI1",61.1,56,3428,6.06,6.08,3.71
1,"Premium","F","SI1",59.8,59,5058,6.49,6.55,3.9
1.08,"Ideal","F","VS2",61,57,7781,6.61,6.68,4.06
2.46,"Ideal","G","SI2",63,56,15745,8.6,8.52,5.44
1.01,"Very Good","F","VS2",62.5,59,6159,6.38,6.42,4
0.34,"Ideal","I","IF",61.9,55,695,4.5,4.52,2.79
0.3,"Very Good","E","VS1",63.4,55,660,4.26,4.29,2.71
1.18,"Very Good","I","VS1",62.2,57,5451,6.72,6.76,4.19
1.34,"Premium","G","VVS2",61.3,58,11118,7.16,7.1,4.37
1.53,"Very Good","F","VVS2",62.8,59,17057,7.28,7.34,4.59
0.41,"Very Good","E","VS1",62.8,60,834,4.72,4.77,2.98
0.72,"Very Good","E","VVS1",61.2,58,3903,5.75,5.79,3.53
0.41,"Very Good","E","SI2",63.4,58,818,4.75,4.71,3
1.33,"Premium","H","SI1",61.9,58,7171,6.98,7.04,4.34
0.3,"Ideal","E","VVS2",62.3,57,766,4.29,4.31,2.68
0.52,"Ideal","D","VVS2",62,56,2426,5.14,5.18,3.2
0.56,"Ideal","F","VS1",61.7,54,1915,5.28,5.32,3.27
0.31,"Very Good","I","VS1",62.8,55,489,4.31,4.35,2.72
0.3,"Premium","F","VVS2",61.5,58,945,4.31,4.29,2.64
1.01,"Ideal","E","SI2",62.2,54,4751,6.43,6.39,3.99
0.33,"Very Good","G","VVS2",60,63,965,4.49,4.45,2.68
0.7,"Fair","F","SI1",65.9,59,2167,5.53,5.49,3.63
2.23,"Premium","G","SI2",61.4,58,16805,8.41,8.32,5.14
0.31,"Good","H","VS1",64.1,55,476,4.25,4.27,2.73
1.75,"Very Good","E","SI1",60.3,61,15255,7.74,7.82,4.69
0.4,"Good","G","SI2",60.6,55.8,672,4.76,4.82,2.91
1.93,"Ideal","F","SI1",59.5,60,18306,8.1,8.13,4.83
1.2,"Ideal","I","SI2",60.5,58,5050,6.92,6.83,4.16
1.07,"Ideal","G","VS1",61.8,57,6917,6.58,6.52,4.05
0.9,"Premium","H","VS2",61.2,61,3810,6.21,6.14,3.78
2.01,"Premium","I","VS2",61.1,60,17433,8.06,8.12,4.94
0.53,"Ideal","E","SI2",60.9,57,1315,5.23,5.21,3.18
0.31,"Premium","J","VS1",60.7,60,408,4.34,4.39,2.65
1.2,"Ideal","G","SI2",62.2,56,5385,6.74,6.84,4.22
2.01,"Very Good","I","SI2",61.4,63,9781,8.19,7.96,4.96
0.54,"Good","F","VS2",64.2,53.8,1745,5.12,5.19,3.31
0.52,"Fair","E","VVS2",57.2,64,2079,5.27,5.36,3.04
0.38,"Premium","J","VVS2",60.5,59,778,4.72,4.69,2.84
0.9,"Very Good","E","VS2",63.3,59,4482,6.08,6.12,3.86
1.16,"Very Good","G","VS1",62.9,55,7589,6.65,6.74,4.21
1.55,"Ideal","D","SI2",61.1,56,10275,7.45,7.48,4.56
0.41,"Ideal","E","VS2",62.2,56,1087,4.8,4.75,2.97
0.32,"Ideal","D","SI1",59.3,55,589,4.51,4.53,2.68
0.85,"Very Good","E","SI2",63.1,58,2966,6.02,6,3.79
0.33,"Premium","G","VVS1",61.4,60,1114,4.44,4.39,2.71
0.41,"Premium","G","VVS1",59.7,60,1148,4.85,4.83,2.89
0.33,"Ideal","D","VS1",61.2,55,978,4.48,4.51,2.75
0.37,"Premium","F","SI1",61.6,59,791,4.67,4.62,2.86
0.41,"Good","H","SI1",64.3,54,748,4.72,4.68,3.02
0.3,"Very Good","H","VS2",61.1,61,473,4.29,4.32,2.63
1.37,"Premium","H","VS1",60.9,59,8424,7.17,7.24,4.39
1.02,"Ideal","G","VS1",62,55,6968,6.4,6.53,4.01
0.7,"Good","I","SI1",58.5,61,2276,5.76,5.82,3.39
0.9,"Good","F","SI1",64.3,57,3427,6.08,6.01,3.89
0.9,"Very Good","F","SI2",60.8,55,3552,6.25,6.28,3.81
1,"Fair","E","SI2",67,53,3136,6.19,6.13,4.13
0.31,"Very Good","J","VS2",62.7,58,380,4.3,4.34,2.71
0.71,"Ideal","J","VS1",62.3,55,2085,5.7,5.73,3.56
1,"Good","J","VS2",64.3,59,3580,6.27,6.21,4.01
0.91,"Ideal","J","VS1",60.7,57,3267,6.23,6.26,3.79
0.32,"Ideal","D","SI1",61.5,56,756,4.42,4.39,2.71
1.45,"Very Good","J","SI1",62.4,57,6316,7.16,7.23,4.49
0.3,"Ideal","E","VS1",62.1,58,670,4.27,4.3,2.66
1,"Premium","G","SI1",61.8,59,4256,6.43,6.38,3.96
0.42,"Very Good","D","SI2",60.8,59,700,4.77,4.83,2.92
1,"Good","G","SI1",62.2,63,5483,6.36,6.41,3.97
0.4,"Ideal","G","VS1",62.3,57,819,4.68,4.73,2.93
1.51,"Premium","G","VS2",62.7,58,12756,7.2,7.31,4.55
0.34,"Ideal","D","VS2",61.6,55,687,4.48,4.54,2.78
0.71,"Very Good","F","SI1",62.4,58,2553,5.64,5.68,3.53
0.5,"Good","J","VVS2",64.1,57,1105,5,4.95,3.19
0.4,"Premium","G","VS2",61.9,58,966,4.76,4.74,2.94
0.3,"Premium","D","VS2",60.9,58,710,4.32,4.35,2.64
1.11,"Ideal","J","SI2",62.6,54,4101,6.61,6.64,4.15
0.5,"Premium","D","VS2",62.9,61,1845,5.03,4.96,3.14
0.51,"Very Good","G","VVS2",63.1,58,1974,5.11,5.07,3.21
0.51,"Ideal","D","IF",62,56,3446,5.14,5.18,3.2
0.7,"Very Good","G","VS1",62.8,58,2613,5.62,5.68,3.55
0.34,"Very Good","F","VS2",62.5,57.5,730,4.4,4.45,2.77
0.38,"Premium","F","SI1",62,58,653,4.6,4.63,2.86
0.5,"Ideal","E","VVS1",61.9,58,2682,5.07,5.11,3.15
0.72,"Premium","E","VS2",60.9,60,2822,5.8,5.76,3.52
1.27,"Premium","I","SI1",62.3,56,5690,6.93,6.85,4.29
0.7,"Good","D","VS2",57.7,60,3082,5.83,5.86,3.37
0.7,"Very Good","E","VVS1",63.2,57,4644,5.62,5.67,3.57
1.02,"Ideal","H","SI1",59.8,58,5505,6.56,6.58,3.93
0.4,"Very Good","D","VS2",60.5,58,720,4.76,4.82,2.9
1.01,"Good","E","VS2",58.9,62,6517,6.55,6.63,3.88
0.71,"Fair","H","SI1",65.1,55,2049,5.69,5.65,3.69
1.01,"Premium","D","VS1",61.8,54,8201,6.44,6.38,3.96
0.31,"Very Good","H","SI1",62.9,56,435,4.27,4.31,2.7
1.09,"Ideal","G","VVS2",62,54.8,8149,6.6,6.63,4.1
0.4,"Premium","D","VS2",61.7,59,982,4.73,4.76,2.93
0.31,"Ideal","H","VVS2",62.5,55,802,4.37,4.34,2.72
0.46,"Premium","E","VS1",61.7,59,1437,4.96,4.93,3.05
1,"Good","F","VS2",63.8,58,6209,6.32,6.28,4.02
0.35,"Ideal","D","SI1",62.1,57,601,4.47,4.49,2.78
0.34,"Ideal","G","VS2",62.2,57,765,4.47,4.44,2.77
1.52,"Very Good","J","VS2",63.1,61,7109,7.23,7.19,4.55
0.35,"Premium","E","SI1",60.8,60,788,4.57,4.51,2.76
0.3,"Ideal","I","VVS1",62.3,55,552,4.28,4.29,2.67
1.01,"Premium","J","SI2",62.5,62,3563,6.41,6.36,3.99
1.03,"Very Good","G","VS2",62.9,56,6164,6.43,6.45,4.05
1.29,"Ideal","H","SI1",61.6,57,6588,7,6.95,4.3
0.57,"Premium","D","VS2",60.8,59,2019,5.38,5.34,3.26
0.73,"Ideal","D","VVS2",62.2,56,4252,5.79,5.73,3.58
0.37,"Ideal","G","VS2",61.5,56,833,4.64,4.59,2.84
0.42,"Ideal","H","VVS1",61.3,56,1625,4.83,4.86,2.97
0.4,"Ideal","D","VVS2",61.3,56,1263,4.75,4.78,2.92
0.53,"Ideal","G","VVS2",62.2,54,1948,5.17,5.22,3.23
0.72,"Premium","F","SI2",60.5,59,2298,5.83,5.8,3.52
0.41,"Ideal","E","VVS1",61.4,57,1279,4.8,4.77,2.94
0.32,"Ideal","G","SI2",62.2,53,450,4.4,4.44,2.75
1.05,"Premium","H","VS2",62.7,59,5370,6.43,6.49,4.05
0.78,"Premium","F","SI1",61.5,59,2816,5.96,5.88,3.64
0.37,"Ideal","G","VS2",60.3,56,682,4.67,4.7,2.83
1,"Very Good","F","VS1",60.1,63,6910,6.42,6.45,3.87
0.51,"Premium","D","SI1",61.6,58,1569,5.12,5.14,3.16
0.3,"Ideal","F","VVS1",61.9,54,814,4.35,4.37,2.7
0.31,"Premium","G","VS1",61.2,60,802,4.39,4.37,2.68
0.36,"Very Good","F","VS1",59.9,58.6,825,4.62,4.66,2.77
1.17,"Ideal","G","VVS2",61.6,56,9630,6.77,6.83,4.18
0.43,"Ideal","D","VS1",62.1,56,1264,4.87,4.85,3.02
0.31,"Ideal","G","VS2",59.6,57,698,4.43,4.4,2.63
0.76,"Good","J","SI1",63.8,57,1809,5.78,5.74,3.67
0.32,"Premium","F","SI1",59.3,58,684,4.5,4.47,2.66
0.61,"Ideal","G","VS1",62.6,55,2309,5.46,5.43,3.41
0.41,"Premium","D","VVS1",62.3,53,1582,4.78,4.75,2.97
0.3,"Ideal","I","VS1",62.5,54,473,4.29,4.32,2.69
0.91,"Very Good","D","SI1",59.3,58,4253,6.33,6.38,3.77
0.36,"Ideal","F","VS1",61.9,56,789,4.56,4.59,2.83
2,"Good","D","SI2",63.8,57,10528,7.93,7.88,5.04
0.56,"Ideal","D","VS2",61.4,57,2066,5.36,5.32,3.28
1.03,"Ideal","F","VVS2",61.9,53,9131,6.52,6.54,4.04
1.53,"Ideal","G","SI2",62.3,56,9468,7.39,7.34,4.59
0.38,"Ideal","E","VVS2",62.4,56,1097,4.69,4.63,2.91
1.04,"Premium","D","VS1",60.5,59,8532,6.62,6.58,3.99
0.38,"Premium","G","VS2",60.1,61,983,4.66,4.63,2.79
0.93,"Fair","H","SI1",64.6,58,3750,6.13,6.07,3.94
0.7,"Good","F","SI2",60.6,61,2109,5.71,5.77,3.48
0.84,"Very Good","E","SI1",63.4,55,2813,6,5.95,3.79
0.35,"Ideal","E","VVS2",61,57,849,4.54,4.58,2.78
0.3,"Very Good","G","VS1",60.2,62,565,4.3,4.31,2.59
0.37,"Ideal","G","VS2",62.2,57,833,4.64,4.59,2.87
0.55,"Very Good","F","SI1",59.5,61,1410,5.28,5.41,3.18
0.9,"Very Good","E","SI1",63.1,60,4092,6.18,6.14,3.89
1.01,"Good","G","SI1",63.7,60,5021,6.28,6.32,4.01
1.21,"Ideal","H","SI1",61.1,57,6069,6.83,6.91,4.2
0.59,"Very Good","E","VVS2",59.8,57,2214,5.48,5.53,3.29
0.69,"Premium","F","SI1",61.2,58,1946,5.73,5.7,3.5
1,"Premium","E","VS1",61.4,58,7420,6.44,6.42,3.95
0.29,"Ideal","G","VVS2",60.7,54,607,4.33,4.37,2.64
0.36,"Ideal","E","SI1",61.4,57,810,4.59,4.56,2.81
0.7,"Good","G","VS2",63.8,55,2496,5.66,5.59,3.59
0.4,"Very Good","G","IF",61.2,57,1220,4.77,4.79,2.92
2.11,"Very Good","F","SI2",63.5,55,18071,8.08,8.13,5.15
0.59,"Premium","F","SI1",61.7,60,1412,5.37,5.39,3.32
0.34,"Premium","D","SI1",60.2,60,803,4.54,4.5,2.72
0.31,"Ideal","G","IF",61.8,54,891,4.36,4.38,2.7
0.32,"Ideal","F","VS2",62.5,56,645,4.37,4.43,2.75
1.02,"Premium","J","VS2",61.6,58,3513,6.4,6.35,3.93
1,"Premium","G","SI1",63,59,4956,6.44,6.32,4.02
0.73,"Very Good","D","SI1",63.9,57,2841,5.66,5.71,3.63
1.01,"Premium","G","SI1",63,59,4338,6.32,6.27,3.96
0.7,"Very Good","F","VVS2",61.6,63,3275,5.65,5.69,3.49
0.43,"Premium","F","VS1",59.9,58,1129,4.93,4.89,2.94
1.5,"Premium","F","SI2",63,59,8232,7.24,7.2,4.55
0.36,"Ideal","H","VS2",61,55,587,4.59,4.62,2.81
0.43,"Very Good","G","VVS2",62.3,60,1056,4.78,4.85,3
0.71,"Very Good","I","VVS1",63.5,57,2456,5.65,5.68,3.6
0.31,"Premium","I","VS2",60.8,58,435,4.34,4.37,2.65
0.7,"Premium","D","SI2",60.8,61,1987,5.69,5.64,3.45
1.1,"Very Good","I","SI1",60.4,61,4235,6.69,6.73,4.05
1,"Fair","F","SI2",65.7,61,3443,6.13,6.11,4.02
0.42,"Ideal","D","VS2",62.2,55,1031,4.75,4.8,2.97
0.33,"Ideal","G","VVS1",61.7,54,1114,4.48,4.47,2.76
0.31,"Very Good","G","VS1",63.2,57,802,4.33,4.28,2.72
1.5,"Good","I","SI1",63.1,54,8258,7.31,7.34,4.62
0.76,"Ideal","I","VS2",61.3,56,2793,5.87,5.91,3.61
0.72,"Ideal","D","VS2",62.1,54,3450,5.76,5.81,3.59
1.06,"Premium","F","SI1",61.9,59,4155,6.57,6.52,4.05
0.42,"Good","F","SI1",63.3,56,722,4.75,4.79,3.02
1.21,"Premium","I","SI2",60.7,60,4879,6.88,6.82,4.16
0.3,"Very Good","G","IF",61.4,58,774,4.27,4.33,2.64
1.01,"Premium","G","VS1",62.7,58,6618,6.41,6.38,4.01
0.7,"Premium","J","VS1",60.9,58,2005,5.73,5.66,3.47
0.9,"Ideal","H","VVS2",62,57,4924,6.15,6.2,3.83
1.54,"Ideal","G","SI2",61.7,56,9359,7.41,7.44,4.58
1.23,"Very Good","I","SI2",62.6,59,5191,6.78,6.86,4.27
1.03,"Premium","D","SI2",61.3,61,4764,6.49,6.46,3.97
0.32,"Premium","G","IF",61,59,891,4.38,4.41,2.68
1.75,"Ideal","H","I1",61.5,54.9,7276,7.75,7.78,4.78
0.24,"Very Good","E","VS2",60.8,56,362,4.02,4.04,2.45
0.3,"Very Good","G","VS1",62,60,565,4.27,4.31,2.66
0.34,"Ideal","F","VVS2",59.1,57,1071,4.66,4.61,2.74
0.4,"Ideal","E","VS1",62.2,55,1053,4.72,4.76,2.95
1.06,"Ideal","G","SI2",62.5,55,4238,6.55,6.51,4.08
0.32,"Ideal","I","VS2",60.3,56,576,4.45,4.44,2.68
0.3,"Premium","E","VS2",62,59,844,4.31,4.27,2.66
0.42,"Very Good","G","VVS2",58.5,63,1181,4.9,4.88,2.86
0.7,"Premium","G","VVS2",59.3,54,3450,5.89,5.78,3.46
0.3,"Fair","D","SI2",64.6,54,536,4.29,4.25,2.76
3.01,"Premium","I","I1",62.7,58,8040,9.1,8.97,5.67
0.3,"Very Good","G","SI1",61,57,447,4.31,4.34,2.64
0.3,"Good","G","VVS1",64,57,878,4.27,4.23,2.72
0.34,"Premium","F","VS2",58.1,61,645,4.6,4.55,2.66
1.52,"Good","E","VS1",64,55,15792,7.27,7.19,4.63
2.07,"Ideal","J","VVS2",62.7,54,16769,8.17,8.12,5.11
0.34,"Ideal","G","IF",61.3,55,974,4.53,4.57,2.79
0.59,"Ideal","D","SI1",61.6,57,1743,5.41,5.44,3.34
0.3,"Ideal","H","SI1",61.6,54,450,4.33,4.37,2.68
0.38,"Premium","G","VS2",60.4,57,983,4.7,4.67,2.83
0.53,"Ideal","H","SI1",62.4,59,1226,5.18,5.21,3.24
1.02,"Ideal","E","SI1",60.5,56,5493,6.57,6.53,3.96
1.39,"Ideal","I","SI2",61.6,55,6544,7.14,7.18,4.41
1,"Good","G","SI1",61.9,61,4859,6.36,6.4,3.95
0.42,"Premium","D","SI1",62.1,59,810,4.77,4.79,2.97
0.4,"Very Good","G","SI1",63.2,58,840,4.7,4.61,2.94
0.71,"Ideal","E","VS1",62.7,57,3238,5.66,5.69,3.56
0.94,"Good","D","SI2",57.9,61,3125,6.48,6.43,3.74
0.32,"Ideal","G","IF",61.2,55,918,4.41,4.44,2.71
0.31,"Ideal","D","VS2",61.2,55,942,4.38,4.35,2.67
1,"Ideal","G","SI1",61.9,56,4997,6.37,6.45,3.97
1,"Ideal","E","SI1",62.4,55,6324,6.34,6.42,3.98
1.11,"Very Good","E","VS1",61.6,57,8852,6.59,6.63,4.07
1.25,"Premium","G","VS2",61.2,57,7948,6.95,6.91,4.24
0.33,"Premium","E","VS2",62,59,723,4.39,4.41,2.73
0.4,"Good","H","VS1",63.4,58,807,4.74,4.66,2.98
0.3,"Premium","G","VS1",61.7,56,776,4.33,4.29,2.66
1.01,"Premium","E","SI2",62.8,57,4054,6.41,6.36,4.01
0.41,"Ideal","F","VS1",62.1,56,1007,4.77,4.8,2.97
0.8,"Very Good","H","VS1",62.7,56,3144,5.88,5.96,3.71
0.32,"Ideal","H","VS2",60.8,56,523,4.46,4.49,2.72
1.23,"Good","H","SI1",63.9,56,5889,6.81,6.77,4.34
1.13,"Premium","G","VS1",58.6,59,7404,6.91,6.84,4.03
1.21,"Premium","E","VS1",60.8,59,9541,6.86,6.82,4.16
0.51,"Ideal","E","VS1",62.8,57,2075,5.1,5.07,3.2
0.3,"Premium","F","SI1",62.1,61,641,4.29,4.25,2.65
0.7,"Ideal","H","VS2",62.8,55,2607,5.67,5.63,3.55
0.52,"Ideal","D","VS2",61.9,57,1919,5.17,5.14,3.19
1.19,"Ideal","F","VS1",60.5,57,10449,6.82,6.88,4.15
0.43,"Premium","G","VS1",61.8,59,1008,4.88,4.83,3
0.33,"Ideal","G","VS2",62.6,57,579,4.45,4.47,2.79
0.58,"Good","E","SI1",59.3,64,1287,5.48,5.42,3.23
0.51,"Ideal","E","SI2",58.3,62,1268,5.2,5.19,3.04
0.91,"Very Good","F","SI2",62.4,58,3659,6.17,6.21,3.86
1.49,"Fair","H","I1",66.9,61,6425,6.93,6.89,4.62
1.2,"Premium","F","SI1",60.1,59,7282,6.92,6.85,4.14
1.04,"Premium","E","SI2",59.2,58,4484,6.64,6.7,3.95
0.57,"Premium","E","SI1",62.2,55,1590,5.36,5.31,3.32
0.6,"Ideal","G","VS2",60.4,57,1861,5.49,5.51,3.32
1.23,"Premium","E","SI2",62.4,60,6172,6.82,6.78,4.24
0.3,"Very Good","F","VS1",61,60,570,4.3,4.22,2.6
0.28,"Very Good","H","VS1",62.4,56,429,4.2,4.23,2.63
1.01,"Good","F","SI2",59.4,60,4011,6.44,6.49,3.84
0.53,"Good","G","VVS2",64.3,58,1769,5.11,5.15,3.3
