"carat","cut","color","clarity","depth","table","price","x","y","z"
2.22,"Ideal","I","SI2",62.7,61,14416,8.31,8.23,5.19
0.7,"Ideal","G","SI1",62.4,56,2276,5.66,5.69,3.54
0.38,"Premium","I","VS2",61.7,59,812,4.64,4.6,2.85
1.1,"Very Good","E","SI2",60.9,60,4539,6.61,6.66,4.04
0.54,"Good","H","VS2",63.2,55,1338,5.2,5.24,3.3
1.01,"Very Good","G","VS2",60,57,5886,6.53,6.6,3.94
0.5,"Fair","F","VS2",64.9,58,1225,4.99,4.9,3.21
0.31,"Ideal","H","VVS2",62.3,55,802,4.37,4.36,2.72
0.51,"Premium","I","SI1",61.3,58,1084,5.16,5.11,3.15
1.52,"Premium","J","VS1",62.2,59,8426,7.32,7.38,4.57
1.01,"Premium","E","VS2",58.1,60,6516,6.58,6.51,3.8
0.32,"Ideal","F","VVS1",61.7,55,867,4.42,4.46,2.74
1.3,"Very Good","I","VS2",61.8,56,7087,6.98,7.04,4.33
0.34,"Premium","E","VS2",58.8,59,956,4.59,4.56,2.69
1.04,"Very Good","H","SI2",62.9,57,4435,6.39,6.45,4.04
0.9,"Very Good","H","VS2",62,57,4155,6.1,6.16,3.8
0.61,"Ideal","D","VS2",62,56,2202,5.43,5.48,3.38
1.5,"Premium","D","I1",61.7,62,6300,7.28,7.24,4.48
0.5,"Ideal","G","VVS2",62.7,54,1784,5.05,5.09,3.18
0.4,"Very Good","D","SI1",63.1,57,924,4.73,4.69,2.97
0.53,"Premium","E","SI2",59.9,58,984,5.31,5.27,3.17
0.43,"Premium","G","VVS1",61.3,57,1264,4.87,4.85,2.98
0.31,"Ideal","H","VS2",62.2,53,628,4.43,4.38,2.74
1.01,"Good","H","SI2",64.8,58,4149,6.24,6.29,4.06
1.27,"Very Good","H","VS2",62.6,57,7715,6.91,6.95,4.34
0.42,"Ideal","H","VVS1",61.1,56,1310,4.86,4.9,2.98
0.91,"Ideal","E","SI2",61.5,56,3898,6.23,6.2,3.82
1.11,"Ideal","F","VS2",61.8,56,9057,6.66,6.7,4.13
0.32,"Premium","H","VS1",61.3,60,720,4.38,4.33,2.67
0.3,"Premium","G","VVS2",62.9,55,878,4.28,4.24,2.68
0.71,"Good","I","SI2",61.3,63,1922,5.66,5.7,3.48
1.01,"Good","F","SI1",63.7,57,4989,6.4,6.35,4.06
2.02,"Very Good","J","SI2",62.4,55,11757,8.05,8.11,5.04
0.33,"Ideal","G","VS1",61.9,56,854,4.48,4.44,2.76
1.22,"Ideal","H","VVS2",61.7,56,9366,6.83,6.87,4.23
1.09,"Good","F","SI1",61,64,4154,6.58,6.63,4.03
1.01,"Very Good","D","SI2",61.8,57,4260,6.42,6.47,3.98
0.7,"Good","F","SI2",64.1,58,1792,5.58,5.53,3.56
0.71,"Good","I","VVS1",63.4,57,2549,5.67,5.71,3.61
0.32,"Premium","H","VS1",62.8,58,720,4.37,4.35,2.74
1.72,"Very Good","I","VVS2",62.7,58,12396,7.54,7.6,4.75
0.89,"Premium","I","VS1",62.2,62,2955,6.14,6.02,3.78
1,"Very Good","G","SI1",62.6,57,4413,6.31,6.37,3.97
0.52,"Very Good","E","VS1",59.1,58,1875,5.31,5.38,3.16
0.7,"Ideal","H","SI2",60.6,54,1715,5.73,5.65,3.45
0.31,"Ideal","G","VVS1",60.7,57,1046,4.4,4.37,2.66
0.54,"Premium","E","VS2",59.6,59,1555,5.32,5.26,3.16
1.06,"Premium","G","VS2",60.9,57,6582,6.65,6.61,4.04
0.81,"Good","D","SI2",63.6,55,2926,5.91,5.86,3.74
0.37,"Ideal","G","IF",61.5,56,1056,4.6,4.64,2.84
0.41,"Ideal","G","VS1",59.8,57,899,4.81,4.86,2.89
0.31,"Ideal","H","VS2",61.5,57,489,4.33,4.38,2.68
1.1,"Premium","H","SI2",58.9,57,4497,6.86,6.82,4.03
0.72,"Ideal","F","SI2",62,57,2359,5.72,5.76,3.56
0.46,"Very Good","F","VS2",59.6,58.2,1273,4.99,5.06,3
1.2,"Very Good","H","SI1",63.3,56,4637,6.75,6.72,4.26
1.02,"Ideal","H","SI2",61.4,58,4766,6.47,6.52,3.99
0.43,"Ideal","G","VVS2",60.9,57,1408,4.86,4.89,2.97
0.51,"Premium","E","VS1",61.3,58,1928,5.17,5.14,3.16
1.6,"Premium","G","SI1",62.4,61,11189,7.43,7.4,4.63
1.02,"Ideal","I","SI1",61.3,56,4455,6.52,6.47,3.98
0.4,"Ideal","G","SI1",60.9,55,873,4.8,4.78,2.92
1.17,"Very Good","F","VS2",62.4,56,7432,6.71,6.76,4.2
0.24,"Very Good","D","VS1",61.1,60,367,3.96,3.99,2.43
0.51,"Ideal","G","VS2",62.4,56,1438,5.11,5.14,3.2
0.37,"Premium","J","VS2",60.7,60,454,4.65,4.68,2.83
1.02,"Premium","H","SI1",61.1,58,5084,6.51,6.46,3.96
1.14,"Ideal","I","SI2",62.1,55,4276,6.71,6.72,4.17
0.46,"Very Good","E","VS2",62.2,58,1243,4.95,4.99,3.09
0.37,"Premium","G","IF",59.8,58,1064,4.71,4.69,2.81
0.51,"Premium","F","SI2",58.1,59,1052,5.26,5.24,3.05
0.31,"Ideal","I","VS1",61.9,54,489,4.34,4.38,2.7
1.17,"Ideal","G","VS1",61.8,57,8639,6.76,6.8,4.19
0.23,"Very Good","F","VVS2",61.3,60,465,3.98,4.01,2.45
0.74,"Ideal","D","SI2",62.2,57,2690,5.78,5.82,3.61
0.58,"Premium","D","VS1",59.2,60,2401,5.46,5.41,3.22
0.54,"Ideal","H","SI1",61.1,56,1268,5.25,5.27,3.21
0.32,"Very Good","E","SI1",62,60,486,4.38,4.43,2.73
1.11,"Premium","F","VS1",62.8,56,7310,6.62,6.57,4.14
1.21,"Good","J","VS2",61,64,5096,6.89,6.79,4.17
0.3,"Ideal","G","IF",61.4,57,895,4.33,4.37,2.67
0.32,"Premium","G","SI2",62.4,59,540,4.4,4.35,2.73
1.03,"Fair","I","VS1",57.6,58,4328,6.67,6.58,3.81
0.62,"Ideal","D","VS2",61.2,56,2243,5.49,5.52,3.37
1.2,"Very Good","G","VS2",63.1,57,8032,6.74,6.69,4.24
0.72,"Very Good","F","SI1",61.1,54,2673,5.82,5.84,3.56
0.68,"Good","G","VVS1",61.9,55,3225,5.63,5.68,3.5
0.56,"Ideal","G","VVS2",61.2,55,1979,5.35,5.37,3.28
1.66,"Very Good","G","VS2",63.2,56,15229,7.61,7.49,4.77
0.4,"Ideal","G","IF",61.7,57,1229,4.7,4.73,2.91
0.51,"Good","E","VS2",63.6,54,1662,5.09,5.06,3.23
0.9,"Premium","F","VS2",61.9,55,4536,6.25,6.23,3.86
0.38,"Ideal","H","VVS2",62.1,56,1031,4.64,4.67,2.89
0.91,"Premium","G","SI1",62.2,59,3975,6.19,6.15,3.84
0.71,"Ideal","E","VS1",62.2,57,3081,5.74,5.7,3.56
1.04,"Very Good","E","SI1",59.6,59,5662,6.56,6.59,3.92
0.54,"Ideal","D","VS2",61.8,56,2041,5.25,5.23,3.24
0.3,"Premium","H","VVS1",61.3,58,593,4.3,4.32,2.64
0.81,"Very Good","G","SI2",63.2,60,2095,5.82,5.79,3.67
0.71,"Ideal","H","VS1",62.1,55,2209,5.68,5.72,3.54
1.2,"Very Good","J","SI2",61.8,56,4102,6.81,6.85,4.22
0.41,"Ideal","F","VVS1",61.6,55,1196,4.79,4.82,2.96
0.72,"Premium","E","VS2",58.3,58,2815,5.99,5.92,3.47
1.2,"Premium","J","VS2",60.3,59,4715,6.9,6.94,4.17
1.16,"Ideal","G","SI2",61.9,56,4969,6.77,6.73,4.18
1.7,"Ideal","H","VS1",61.5,55,16240,7.69,7.73,4.74
0.51,"Ideal","H","SI1",61.6,55,1222,5.14,5.18,3.18
0.7,"Very Good","J","SI2",63.6,56,1609,5.57,5.63,3.56
0.33,"Ideal","I","VVS2",61,56,722,4.48,4.51,2.74
1.07,"Ideal","I","VS1",62,57,5302,6.56,6.5,4.05
0.73,"Ideal","H","VVS2",61.6,56,2846,5.79,5.84,3.58
0.3,"Premium","D","SI2",60.2,60,574,4.35,4.32,2.61
0.54,"Very Good","F","VVS2",63.2,54,2115,5.2,5.18,3.28
0.42,"Ideal","G","VVS1",61.2,56,1179,4.85,4.86,2.97
0.3,"Premium","D","VS2",60.3,60,911,4.31,4.28,2.59
1.7,"Very Good","H","VS1",62.8,57,14137,7.47,7.57,4.72
1.15,"Ideal","G","SI2",62.3,56,4838,6.67,6.75,4.18
0.79,"Premium","G","VS1",61.3,59,3053,5.97,5.91,3.64
0.52,"Premium","E","VVS2",60.1,58,2970,5.23,5.18,3.13
1.04,"Premium","G","SI2",61.2,58,4200,6.5,6.57,4
0.73,"Premium","G","SI1",62,58,2163,5.75,5.8,3.58
0.31,"Very Good","F","VS1",61.2,55,675,4.35,4.37,2.67
1.23,"Premium","G","VS2",62,59,8431,6.87,6.8,4.24
0.7,"Very Good","I","VS1",63.1,57,2411,5.67,5.59,3.55
0.51,"Premium","I","VVS2",59.4,60,1211,5.26,5.21,3.11
0.52,"Very Good","E","SI2",62.7,56,1173,5.07,5.1,3.19
0.7,"Very Good","D","SI1",62.4,57,3075,5.64,5.67,3.53
1.68,"Ideal","J","VS1",61.1,57,10681,7.64,7.7,4.69
1.39,"Ideal","F","SI2",62.2,56,5021,7.2,7.15,4.46
0.66,"Ideal","H","VS2",61.4,56,2178,5.62,5.65,3.46
0.51,"Very Good","E","VS1",61.8,54.7,1970,5.12,5.15,31.8
0.33,"Premium","I","VS1",61.1,59,521,4.44,4.47,2.72
0.31,"Very Good","H","VVS2",61.4,58,625,4.32,4.37,2.67
0.74,"Ideal","F","VS1",62,57,3593,5.81,5.78,3.6
1.02,"Very Good","D","VS2",59.8,61,6785,6.54,6.61,3.93
0.61,"Good","F","VS1",60,65,2196,5.53,5.47,3.3
0.51,"Ideal","F","VVS2",61.2,56,2093,5.17,5.19,3.17
0.4,"Very Good","E","VS1",61.8,56,1053,4.74,4.77,2.94
0.61,"Ideal","F","VVS2",61.4,56,3248,5.44,5.49,3.36
0.7,"Ideal","D","VS1",61.7,57,3419,5.71,5.74,3.53
0.23,"Ideal","F","VVS1",62.7,57,530,3.9,3.92,2.45
2.2,"Premium","I","SI2",63,59,15238,8.22,8.19,5.17
0.8,"Very Good","H","VVS2",62.9,56,3036,5.9,5.96,3.73
0.4,"Good","D","VS1",56.3,59,1254,4.94,4.97,2.79
0.32,"Premium","J","VS1",61.7,58,540,4.4,4.38,2.71
0.5,"Ideal","G","SI2",61,57,1127,5.13,5.15,3.13
0.77,"Ideal","H","VS2",60.9,56,3332,5.89,5.94,3.61
1.89,"Ideal","J","VS1",62,56,12674,7.93,7.98,4.93
0.81,"Ideal","G","VS2",61.5,55,3397,6,6.06,3.71
0.71,"Ideal","F","VS2",61.2,56,3116,5.77,5.79,3.54
0.28,"Very Good","H","VS2",61.6,57,429,4.22,4.25,2.61
0.51,"Fair","E","VS2",65.5,51,1709,5.06,5.01,3.3
1.02,"Good","G","I1",57.4,59,2344,6.64,6.6,3.8
0.43,"Premium","F","VVS1",61.5,56,1422,4.9,4.86,3
1.01,"Good","E","VS2",63.3,58,6399,6.35,6.38,4.03
1.01,"Premium","G","SI2",60.5,58,4327,6.55,6.47,3.94
0.85,"Ideal","G","SI1",62.1,56,3766,6.05,6.1,3.77
0.4,"Ideal","E","VS2",62.3,56,975,4.75,4.72,2.95
1.74,"Premium","J","SI2",59.7,57,8690,7.88,7.8,4.68
1.55,"Ideal","F","SI2",61.9,55,10937,7.44,7.4,4.6
0.3,"Good","E","VVS2",61.1,61,622,4.32,4.36,2.65
0.34,"Premium","F","SI2",63,58,574,4.47,4.45,2.81
1.06,"Premium","F","I1",60.3,58,3158,6.59,6.56,3.96
1.37,"Premium","F","SI2",62.8,57,6181,7.12,7.08,4.46
1.01,"Premium","F","VVS2",62,58,8532,6.36,6.45,3.97
0.33,"Premium","G","VS2",61.9,59,579,4.4,4.46,2.74
0.3,"Very Good","E","VS2",61.8,58,658,4.26,4.28,2.64
0.71,"Premium","E","SI1",61.3,56,2817,5.78,5.73,3.53
1.36,"Ideal","I","SI1",62,56,7218,7.08,7.11,4.4
0.53,"Premium","H","SI1",60.9,60,1193,5.26,5.19,3.18
1.01,"Ideal","I","I1",61.6,56,2416,6.45,6.43,3.97
0.38,"Ideal","E","VVS2",62,57,1100,4.61,4.62,2.86
0.25,"Very Good","E","VVS2",63.1,56,740,4.05,4,2.54
0.3,"Ideal","G","SI1",61.8,56,487,4.31,4.34,2.67
0.7,"Ideal","D","VS1",62.3,55,3840,5.64,5.68,3.53
1,"Good","G","SI2",59.7,63,3860,6.43,6.5,3.86
0.3,"Fair","G","VS1",64.4,61,673,4.2,4.16,2.69
1.01,"Premium","G","VVS2",61.6,60,7466,6.41,6.38,3.94
0.52,"Ideal","D","SI2",61.9,55,1292,5.16,5.18,3.2
0.51,"Ideal","E","VS2",61.9,55,1675,5.1,5.14,3.17
0.53,"Very Good","G","SI2",60,56,1079,5.28,5.32,3.18
0.4,"Very Good","I","VVS1",63.3,57,1080,4.71,4.67,2.97
0.31,"Ideal","D","VS2",62.1,55,734,4.32,4.35,2.69
1.03,"Very Good","G","SI1",59.4,60,5353,6.61,6.66,3.94
0.31,"Good","H","SI1",63.6,57,446,4.32,4.33,2.75
0.38,"Ideal","E","VVS2",62,57,1176,4.62,4.61,2.86
0.7,"Fair","D","VS2",65.2,59,2560,5.58,5.55,3.63
1.55,"Premium","H","VS1",62.6,58,11562,7.4,7.34,4.61
0.36,"Ideal","E","SI1",61.4,57,810,4.59,4.56,2.81
0.51,"Ideal","F","SI2",60.2,55,1191,5.19,5.24,3.14
0.34,"Good","E","SI2",63.1,56,445,4.46,4.51,2.83
0.31,"Premium","I","VVS2",62.1,58,544,4.33,4.37,2.7
1.09,"Very Good","H","SI1",63.2,57,4871,6.57,6.54,4.14
0.3,"Ideal","D","VVS1",62.2,57,866,4.3,4.35,2.69
0.7,"Ideal","H","SI1",61.8,53,2499,5.71,5.74,3.54
1.02,"Ideal","H","SI2",60.5,57,4297,6.52,6.56,3.95
0.38,"Good","E","IF",59.1,58,1318,4.74,4.77,2.81
1.12,"Ideal","F","SI2",61.6,57,4720,6.68,6.66,4.11
0.7,"Premium","H","SI2",60.5,61,1808,5.75,5.72,3.47
0.32,"Very Good","H","SI1",63.5,57,591,4.39,4.34,2.77
0.31,"Ideal","H","VVS2",61.8,56,802,4.36,4.34,2.69
0.39,"Good","D","VVS2",63.6,60.2,1255,4.58,4.62,2.93
0.51,"Premium","G","VS1",60.2,57,1709,5.24,5.2,3.14
0.3,"Very Good","G","VS2",63.5,59,644,4.22,4.17,2.66
0.7,"Good","E","VS1",57.2,59,2826,5.94,5.88,3.38
0.5,"Premium","E","SI1",62,59,1415,5.1,5.06,3.15
0.5,"Ideal","G","SI1",60.2,57,1857,5.16,5.2,3.12
0.7,"Ideal","D","VS2",62.4,57,2867,5.68,5.61,3.52
0.71,"Premium","F","SI1",60.3,60,2262,5.76,5.79,3.48
0.27,"Very Good","F","VVS2",62.5,59,544,4.11,4.15,2.58
1.79,"Ideal","H","SI2",61.5,56,11643,7.77,7.81,4.79
0.31,"Premium","F","VS2",59.7,60,802,4.42,4.39,2.63
1.2,"Premium","G","VS1",62.9,59,5975,6.75,6.69,4.23
1.51,"Fair","F","I1",67.5,56,3734,7.17,7.05,4.8
2.1,"Good","I","SI2",62.9,64,11818,8.15,8.1,5.11
0.32,"Ideal","G","VS2",61.5,57,720,4.41,4.4,2.71
0.81,"Ideal","E","SI1",62.4,57,3109,5.92,5.97,3.71
0.7,"Fair","G","VS2",66.5,57,2575,5.4,5.46,3.61
1.06,"Premium","H","VS2",62.6,58,5783,6.49,6.54,4.08
0.92,"Premium","F","SI1",61.8,59,4037,6.21,6.25,3.85
0.39,"Good","G","IF",63.5,56,1213,4.65,4.67,2.96
0.9,"Premium","I","VS2",62.6,62,3292,6.13,6.04,3.81
0.8,"Ideal","F","SI2",61.8,59,3066,5.94,5.96,3.68
0.41,"Ideal","G","VS2",59.8,57,827,4.81,4.85,2.89
0.32,"Very Good","G","SI1",61,61,477,4.38,4.41,2.68
0.9,"Very Good","F","SI2",63.1,58,3457,6.13,6.11,3.86
1.22,"Ideal","F","SI1",62.8,55,6456,6.87,6.79,4.29
0.31,"Ideal","D","VS2",60.7,56,942,4.38,4.35,2.65
1.33,"Premium","I","VS2",62.5,61,6316,7.02,6.99,4.38
1.08,"Ideal","H","SI2",59.3,57,4536,6.74,6.71,3.99
0.41,"Premium","G","VS2",59.7,59,827,4.81,4.84,2.88
0.51,"Ideal","F","VVS2",61.7,56,1998,5.12,5.15,3.17
0.31,"Ideal","D","SI1",62.6,57,571,4.3,4.32,2.7
0.42,"Premium","F","VS1",61.8,59,1103,4.83,4.81,2.98
0.56,"Ideal","H","VVS2",61.8,56,2118,5.28,5.33,3.28
0.3,"Ideal","G","SI1",60.6,57,487,4.34,4.37,2.63
0.6,"Ideal","F","VVS2",60.9,57,2698,5.45,5.48,3.33
0.41,"Premium","F","VVS1",62.1,56,1356,4.79,4.78,2.97
0.34,"Ideal","E","VVS1",62.2,56,1014,4.45,4.49,2.78
0.37,"Very Good","I","VVS2",60.9,58,714,4.64,4.68,2.84
0.5,"Very Good","D","VS2",61.2,55,1682,5.07,5.12,3.12
0.31,"Premium","E","VS2",61,59,872,4.37,4.35,2.66
1.33,"Premium","E","SI2",62.5,58,7090,7.03,6.99,4.38
0.75,"Premium","G","SI1",59.1,59,2622,5.98,5.9,3.51
1.55,"Premium","H","VS2",60.7,59,11846,7.5,7.46,4.54
0.37,"Good","H","SI1",64,55,684,4.57,4.53,2.91
0.9,"Good","G","SI1",63.7,58,3734,6.09,6.12,3.89
0.5,"Fair","E","VS2",65,58,1188,4.96,4.92,3.21
0.31,"Premium","I","VS1",62.6,59,489,4.29,4.33,2.7
0.24,"Very Good","E","VVS2",64.4,53,485,3.92,3.94,2.53
1.22,"Premium","E","SI2",62.1,56,4974,6.89,6.83,4.26
0.27,"Very Good","E","VVS1",61.1,55,667,4.18,4.27,2.58
1.79,"Premium","G","VS1",61.7,59,18419,7.85,7.74,4.81
2.05,"Premium","G","SI2",62.1,56,12857,8.18,8.1,5.04
1.17,"Ideal","G","VS2",61.3,56,7548,6.81,6.79,4.17
0.56,"Ideal","E","VS2",61.5,57,1915,5.3,5.27,3.25
0.52,"Ideal","D","VS2",61.6,55,1822,5.15,5.2,3.19
1.51,"Premium","H","SI1",59.9,60,9261,7.45,7.4,4.45
0.33,"Ideal","G","VVS1",60.8,56,868,4.42,4.46,2.7
1.01,"Premium","D","SI2",62.6,60,4338,6.4,6.37,4
1.01,"Ideal","J","VS2",61.3,57,4486,6.47,6.54,3.99
1.25,"Premium","H","VS1",62.7,59,7328,6.82,6.86,4.29
2,"Fair","H","SI2",65.3,55,10752,7.88,7.79,5.12
1.03,"Ideal","E","VS1",61.7,56,8284,6.47,6.53,4.01
0.71,"Premium","F","VS1",61.8,59,2790,5.73,5.69,3.53
0.24,"Very Good","E","VS1",61.5,57,357,3.99,4.07,2.48
2.01,"Very Good","H","SI2",60.5,61,16140,8.09,8.14,4.91
0.3,"Ideal","E","VVS2",61.1,57,837,4.34,4.36,2.65
1.05,"Premium","I","SI2",58.3,57,2911,6.72,6.67,3.9
1.2,"Ideal","E","SI2",61.3,56,5268,6.8,6.71,4.14
0.32,"Ideal","F","VVS1",61.4,56,926,4.38,4.42,2.7
0.97,"Premium","F","SI2",61.9,58,4063,6.31,6.35,3.92
0.65,"Ideal","D","VVS2",60.7,57,4275,5.63,5.65,3.42
1.4,"Premium","F","VS2",60.7,58,11368,7.26,7.17,4.38
0.39,"Good","E","VS1",57.8,58,1082,4.86,4.9,2.82
0.71,"Premium","E","SI2",61.1,58,2306,5.76,5.73,3.51
0.26,"Ideal","E","VS1",61.8,55,580,4.13,4.09,2.54
1.01,"Premium","H","SI2",61.9,60,4242,6.43,6.4,3.97
0.5,"Ideal","I","VVS2",60.5,57,1640,5.14,5.17,3.12
0.32,"Good","D","SI1",63.7,55,756,4.38,4.35,2.78
0.35,"Ideal","H","VVS2",62.5,57,906,4.54,4.48,2.82
0.26,"Ideal","D","VVS2",62.5,56,599,4.08,4.11,2.56
0.55,"Premium","H","VS2",60.2,59,1387,5.36,5.24,3.19
0.75,"Very Good","E","SI1",62.3,58,2923,5.78,5.81,3.61
0.71,"Ideal","J","SI1",60.6,57,2700,5.78,5.83,3.52
0.38,"Ideal","F","VS1",60.4,56,915,4.7,4.74,2.85
0.51,"Ideal","E","SI1",59.6,57,1438,5.2,5.24,3.11
0.31,"Ideal","G","SI2",60.5,57,408,4.36,4.4,2.65
0.38,"Ideal","E","VS1",60.8,56,940,4.7,4.75,2.86
0.23,"Premium","E","VVS1",60.8,56,640,3.99,3.94,2.41
0.57,"Ideal","E","VVS2",62.5,54,2372,5.35,5.28,3.32
0.41,"Ideal","E","VS1",60.8,56,1154,4.84,4.8,2.93
2,"Good","I","VS1",58.8,65,15851,8.1,8.03,4.74
1.01,"Premium","H","VS1",61.2,61,5294,6.44,6.41,3.93
0.25,"Ideal","H","SI1",62.8,54,357,4.05,4.07,2.55
1.08,"Premium","D","SI1",62.6,56,5758,6.62,6.57,4.13
0.59,"Ideal","D","VS2",60.9,57,2352,5.42,5.48,3.32
0.31,"Premium","G","SI1",60.7,60,462,4.34,4.36,2.64
0.5,"Ideal","I","VS1",62.2,55,1282,5.07,5.11,3.16
0.31,"Premium","I","VVS1",62.2,60,732,4.32,4.3,2.68
1.26,"Premium","D","SI2",61.9,58,5412,6.88,6.81,4.24
1.51,"Very Good","F","VVS2",63.1,56,17317,7.32,7.26,4.6
0.32,"Ideal","G","VVS1",61.9,55,814,4.43,4.46,2.75
1.24,"Ideal","G","VVS2",61.9,56,7986,6.87,6.83,4.24
1.5,"Fair","H","SI2",66,64,5000,7.1,6.97,4.64
0.5,"Good","E","SI1",65.5,56,1136,4.9,4.99,3.24
0.5,"Ideal","G","VS2",61.6,55,1400,5.11,5.14,3.16
0.53,"Good","I","SI1",65.5,59,923,5.01,5.06,3.3
1,"Very Good","F","SI1",63.5,56,5122,6.28,6.35,4.01
1.04,"Premium","D","VS1",62.3,59,8341,6.48,6.39,4.01
0.58,"Ideal","F","SI2",62.6,57,1208,5.27,5.33,3.32
0.32,"Premium","F","VS2",59.7,62,773,4.43,4.38,2.63
1.12,"Ideal","F","VVS2",61.3,57,10764,6.67,6.7,4.1
0.89,"Ideal","E","SI2",62.4,56,3429,6.04,6.08,3.78
1.2,"Very Good","E","VVS2",63.2,56,11456,6.73,6.78,4.27
0.9,"Premium","G","SI1",60.1,59,3326,6.25,6.2,3.74
0.61,"Good","E","SI1",61.3,61,1793,5.4,5.44,3.32
0.41,"Premium","E","VS1",60.8,59,1079,4.76,4.82,2.91
0.31,"Ideal","G","VVS2",62.4,56,907,4.36,4.33,2.71
0.7,"Premium","J","SI1",61.3,59,1735,5.73,5.75,3.52
1.05,"Premium","H","SI1",59.5,58,4692,6.69,6.61,3.96
0.72,"Good","I","SI1",63.6,59,1909,5.61,5.58,3.56
0.73,"Fair","F","SI2",59.2,64,2164,5.92,5.83,3.48
0.3,"Ideal","I","SI1",61.2,58,422,4.28,4.31,2.63
0.31,"Ideal","G","VVS1",59,62,755,4.41,4.43,2.61
0.7,"Premium","G","SI1",61.5,58,2010,5.69,5.76,3.52
1.03,"Good","D","SI1",64.3,58,4441,6.31,6.28,4.05
0.32,"Ideal","D","VS2",62.2,56,972,4.39,4.36,2.72
1,"Premium","G","VS2",60.6,60,6048,6.4,6.3,3.85
1.02,"Ideal","E","VS1",62.6,56,8545,6.45,6.42,4.03
0.91,"Premium","D","SI2",62.2,59,4123,6.19,6.23,3.86
1.51,"Very Good","J","VS2",59.7,59,8735,7.51,7.47,4.47
1.02,"Good","D","SI2",63.4,59,4633,6.37,6.41,4.05
0.4,"Ideal","G","IF",62.2,55,1333,4.73,4.76,2.95
0.56,"Ideal","H","SI1",60.3,58,1253,5.35,5.4,3.24
2,"Very Good","I","VS2",63.3,56,16694,8.03,7.98,5.07
0.34,"Ideal","H","VS1",62.7,57,765,4.48,4.45,2.8
0.37,"Premium","E","VS2",61.5,58,811,4.61,4.66,2.85
0.34,"Ideal","D","VS2",60.6,57,1033,4.53,4.51,2.74
1.51,"Ideal","J","SI1",62.6,54,8888,7.26,7.35,4.57
0.9,"Good","G","IF",61.8,61,5855,6.12,6.17,3.8
1.21,"Ideal","G","VS2",61.9,55,7996,6.9,6.84,4.25
0.75,"Premium","E","SI2",63,58,2372,5.78,5.71,3.62
0.33,"Premium","H","VS2",62.3,58,668,4.41,4.38,2.74
0.5,"Good","J","VVS2",64.1,57,1105,5,4.95,3.19
0.5,"Very Good","E","VS2",62.9,56,1584,5.06,5.11,3.2
0.3,"Premium","D","SI2",60.2,60,447,4.32,4.35,2.61
1.51,"Ideal","I","VS2",60.6,56,9442,7.44,7.47,4.52
1.02,"Premium","H","VS2",61.8,58,5241,6.49,6.43,3.99
0.81,"Ideal","E","SI1",61.9,55,3913,5.98,6.01,3.71
0.34,"Very Good","H","SI2",58.6,62,417,4.6,4.62,2.7
2.02,"Very Good","J","SI1",59.8,59.9,12598,8.16,8.21,4.9
0.97,"Ideal","H","SI2",60.7,55,3729,6.47,6.41,3.91
0.56,"Premium","F","VS2",60.7,57,2318,5.39,5.35,3.26
1.01,"Fair","D","VS2",65.3,58,6366,6.29,6.24,4.09
0.4,"Ideal","F","VS2",61,62,867,4.71,4.74,2.88
0.47,"Fair","I","VS2",57.1,61,919,5.11,5.15,2.93
0.55,"Very Good","E","SI1",63,59,1406,5.25,5.17,3.28
1.16,"Ideal","H","VS1",62.4,56,7175,6.71,6.73,4.19
0.56,"Premium","H","VS2",62.2,60,1432,5.28,5.23,3.27
0.36,"Premium","F","VS2",59.4,56,905,4.71,4.69,2.79
0.31,"Ideal","F","IF",62.3,53,914,4.35,4.38,2.72
0.89,"Premium","G","SI1",61.1,58,3190,6.24,6.17,3.79
0.31,"Ideal","I","VS1",61.9,54,628,4.38,4.34,2.7
0.54,"Premium","D","VVS2",59.1,60,2323,5.36,5.34,3.16
1.02,"Very Good","G","VS1",62.6,58,6301,6.36,6.46,4.01
0.52,"Ideal","G","SI1",61.2,55,1413,5.17,5.22,3.18
0.31,"Very Good","D","SI1",61.7,59,571,4.31,4.35,2.67
1.29,"Premium","F","VS1",59.3,60,10437,7.14,7.1,4.22
0.42,"Very Good","D","SI1",63,57,756,4.77,4.81,3.02
0.32,"Very Good","G","VS2",63.3,54,720,4.39,4.36,2.77
1.52,"Ideal","G","VS1",59.7,57,13903,7.5,7.48,4.47
0.78,"Ideal","J","VS1",61.9,57,2365,5.88,5.91,3.65
1.11,"Ideal","H","SI1",62.6,57,5688,6.64,6.59,4.14
0.41,"Ideal","F","VS1",62.3,55,1076,4.79,4.77,2.98
1.17,"Premium","G","VS1",60.6,60,7666,6.81,6.79,4.12
0.44,"Ideal","E","SI1",61.1,56,1040,4.92,4.9,3
0.7,"Premium","G","SI1",59.1,59,2042,5.77,5.83,3.43
0.4,"Ideal","E","VVS2",61.7,57,1056,4.77,4.73,2.93
0.51,"Ideal","J","SI2",62.1,56,885,5.1,5.14,3.18
0.5,"Good","F","VS2",57.7,61,1626,5.28,5.25,3.04
1.51,"Ideal","E","VS2",61.2,57,15025,7.47,7.37,4.54
1.22,"Very Good","G","SI1",63.4,56,6421,6.75,6.78,4.29
1.17,"Ideal","F","SI1",61.1,56,6828,6.77,6.82,4.15
0.71,"Premium","D","SI1",61.4,58,2913,5.75,5.79,3.54
0.39,"Premium","H","SI2",61.2,58,468,4.51,6.02,4.44
