id,permalink,timestamp,created_at,created_at_time,full_text_norm,full_text_clean,full_text,text_sentiment,user_id,user_name,screen_name,user_description,user_verified,user_created_at,user_followers_count,user_friends_count,user_statuses_count,user_favourites_count,user_listed_count,user_media_count,user_location,user_protected,user_link_url,user_profile_image_url,reply_count,retweet_count,like_count,quote_count,conversation_id,device,lang,media,mentions,hashtags,engagement,potential_reach,engagement_rate,place_type,place_name,bounding_box_type,bounding_box_coordinates
1222061906854215680,https://twitter.com/dzakkirnaech/status/1222061906854215680,1580197238,2020-01-28 14:40,14:40,,,"@VaniaCiprut @aderifkyhanif @jokowi #SaveMonasSaveJakarta 
#SaveMonasSaveJakarta",neutral,2377767685,dzakkirnaech,Mudzakir,"termasuk Jihad kerja agar cukup sandang, pangan, papan dan biaya berobat",False,2014-03-08 05:56,2512,2543,2284,13832,1,1,Malang,False,https://play.google.com/store/apps/details?id=com.studio.aptikma.wajik,https://pbs.twimg.com/profile_images/1346512114052042752/VBm9LQpK_normal.jpg,1,0,1,0,1222008548399308800,Twitter Web App,und,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@VaniaCiprut', 'display_name': 'Vania', 'id': 1109680953473945600}, {'text': '@aderifkyhanif', 'display_name': 'ARiHan', 'id': 2249800854}, {'text': '@jokowi', 'display_name': 'Joko Widodo', 'id': 366987179}]","[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",2,2514,0.0007955449482895784,,,,[]
1222061904387956737,https://twitter.com/SanAscLaw/status/1222061904387956737,1580197237,2020-01-28 14:40,14:40,"DAN DI DALAM MIMPI AKU BARUSAN DGN AKU BERJALAN SAMBIL TIDUR, MUMI ITU BERSUARA DGN MENGATAKAN : NIES...A...NIES....!!! KAPAN KAMU DIGANTI ? Mumi Berusia 3.000 Tahun Terdengar Mengeluarkan Suara",dan di dalam mimpi aku barusan dgn aku jalan sambil tidur mumi itu suara dgn kata nies a nies kapan kamu ganti mumi usia 3 000 tahun dengar keluar suara,"DAN DI DALAM MIMPI AKU BARUSAN DGN AKU BERJALAN SAMBIL TIDUR,
MUMI ITU BERSUARA DGN MENGATAKAN :
NIES...A...NIES....!!!
KAPAN KAMU DIGANTI ? 😂
#SaveMonasSaveJakarta 
#SaveDigeeembok 

Mumi Berusia 3.000 Tahun Terdengar Mengeluarkan Suara https://t.co/NkOwVRSi79",positive,963848037914177537,SanAscLaw,Sanasclaw Siahaan | ID 🇮🇩 Tweets may be archived,"Sorry No DM
KAHAYAS195CIMG
⛪
You Shall Know The Truth & The Truth Shall Make You Free~John 8:32
✝️
AS=Kasih Prsatuan Pembaharuan
SS=Hati Ucpan Prbuatan Hrus Sma",False,2018-02-15 01:50,1436,4999,63816,98052,0,0,Banua Holing,False,,https://pbs.twimg.com/profile_images/1314277417251266560/XJM3uwZU_normal.jpg,0,0,1,1,1222061904387956737,Twitter Web App,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],"[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveDigeeembok'}]",2,1438,0.0013908205841446453,,,,[]
1222061814378201088,https://twitter.com/dzakkirnaech/status/1222061814378201088,1580197216,2020-01-28 14:40,14:40,,,"@seruanhl @aniesbaswedan #SaveMonasSaveJakarta 
#SaveMonasSaveJakarta",neutral,2377767685,dzakkirnaech,Mudzakir,"termasuk Jihad kerja agar cukup sandang, pangan, papan dan biaya berobat",False,2014-03-08 05:56,2512,2543,2284,13832,1,1,Malang,False,https://play.google.com/store/apps/details?id=com.studio.aptikma.wajik,https://pbs.twimg.com/profile_images/1346512114052042752/VBm9LQpK_normal.jpg,0,0,0,0,1222021594278547459,Twitter Web App,und,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@seruanhl', 'display_name': 'SERUAN H7', 'id': 1174287141909590017}, {'text': '@aniesbaswedan', 'display_name': 'Anies Baswedan | Sudah #VaksinDulu', 'id': 110312278}]","[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",0,2512,0.0,,,,[]
1222061787786305537,https://twitter.com/TvLibo/status/1222061787786305537,1580197209,2020-01-28 14:40,14:40,"Prediksi Pertandingan Aston Villa VS Leicester City Rabu , 29 Januari 2020",prediksi tanding aston villa vs leicester city rabu 29 januari 2020,"Prediksi Pertandingan Aston Villa  VS Leicester City Rabu , 29 Januari 2020
#Libotv #AstonviilaLiecestercity #AstonVilla #Liecestercity #FACup #prediksi #prediksibola #RapimTNIPolri2020
#SaveMonasSaveJakarta #siskaeee
#SUPERJUNIOR_2YA2YAO
https://t.co/xdBS5sXKS5",neutral,1198905100216832000,TvLibo,LIBO TV,Official Twitter Of LIBO TV | Berita Liputan Bola Internasional Terkini,False,2019-11-25 17:04,6,198,1313,177,0,0,Indonesia,False,http://liboberita.blogspot.com,https://pbs.twimg.com/profile_images/1198906632635203584/6E_He1Ew_normal.jpg,0,0,0,1,1222061787786305537,Twitter Web App,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],"[{'text': '#Libotv'}, {'text': '#AstonviilaLiecestercity'}, {'text': '#AstonVilla'}, {'text': '#Liecestercity'}, {'text': '#FACup'}, {'text': '#prediksi'}, {'text': '#prediksibola'}, {'text': '#RapimTNIPolri2020'}, {'text': '#SaveMonasSaveJakarta'}, {'text': '#siskaeee'}, {'text': '#SUPERJUNIOR_2YA2YAO'}]",1,7,0.14285714285714285,,,,[]
1222061682295369728,https://twitter.com/Ari3Pras/status/1222061682295369728,1580197184,2020-01-28 14:39,14:39,Hanya yang bebal yang kerja asal-asalan,hanya yang bebal yang kerja asal asal,"@Dwiyana_DKM @jokowi @aniesbaswedan Hanya yang bebal yang kerja asal-asalan

#SaveMonasSaveJakarta",neutral,4200694752,Ari3Pras,Ari3Pras 🇮🇩,"Kalo cari tweet lemah lembut mendayu-dayu, jangan follow akun ini | ❤️ Pro NKRI 🇮🇩 HARGA MATI 

•

•

•

Patuhi Prokes! Pandemi Belum Berlalu |
#DiRumahAja",False,2015-11-11 18:22,10537,5513,93294,102572,1,1,Bumi Nusantara ,False,,https://pbs.twimg.com/profile_images/1442087830159642627/z_A3b_sX_normal.jpg,0,0,0,0,1222038922517041152,Twitter for Android,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@Dwiyana_DKM', 'display_name': 'EasyPeasy 🎈', 'id': 223360867}, {'text': '@jokowi', 'display_name': 'Joko Widodo', 'id': 366987179}, {'text': '@aniesbaswedan', 'display_name': 'Anies Baswedan | Sudah #VaksinDulu', 'id': 110312278}]",[{'text': '#SaveMonasSaveJakarta'}],0,10537,0.0,,,,[]
1222061672753270785,https://twitter.com/ChannelKeypo/status/1222061672753270785,1580197182,2020-01-28 14:39,14:39,Roy Kiyoshi Merasa Resah dan Stres Disebut Berpeluang Jadi T3rs,roy kiyoshi rasa resah dan stres sebut peluang jadi t3rs,"Roy Kiyoshi Merasa Resah dan Stres Disebut Berpeluang Jadi T3rs@ngk@ 
#SaveMonasSaveJakarta
https://t.co/1awL9pKzbd lewat @YouTube",negative,1194459294000807936,ChannelKeypo,KeyPO Channel,"Channel  infotainment 
Channel Youtube youtube.com/KeyPOChannel",False,2019-11-13 10:38,594,759,1361,178,0,0,,False,https://www.youtube.com/keypochannel?sub_confirmation=1,https://pbs.twimg.com/profile_images/1194461299532394496/6-mTGW_i_normal.jpg,0,0,0,0,1222061672753270785,Twitter Web Client,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@YouTube', 'display_name': 'YouTube', 'id': 10228272}]",[{'text': '#SaveMonasSaveJakarta'}],0,594,0.0,,,,[]
1222061648669597702,https://twitter.com/SKHery8/status/1222061648669597702,1580197176,2020-01-28 14:39,14:39,,,@WagimanDeep #SaveMonasSaveJakarta,neutral,942398478721859585,SKHery8,HSK🇲🇨,"#NetizenProNKRI 
🇮🇩🇮🇩🇮🇩🇮🇩",False,2017-12-17 21:18,5710,5629,43355,44162,1,1,,False,,https://pbs.twimg.com/profile_images/1366079615844773888/5h-6bpor_normal.jpg,0,0,0,0,1222020833360531457,Twitter for Android,und,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@WagimanDeep', 'display_name': 'Wagiman Deep (Habeib Selow)', 'id': 1141783903465701376}]",[{'text': '#SaveMonasSaveJakarta'}],0,5710,0.0,,,,[]
1222061612116467712,https://twitter.com/srimularsih2/status/1222061612116467712,1580197167,2020-01-28 14:39,14:39,Paket Honeymoon Bali 3 Hari Private Pool | Paket Tour Bali | Paket Bulan Madu Bali | Sahabat Bali Tour,paket honeymoon bal 3 hari private pool paket tour bal paket bulan madu bal sahabat bal tour,"Paket Honeymoon Bali 3 Hari Private Pool | Paket Tour Bali | Paket Bulan Madu Bali | Sahabat Bali Tour https://t.co/yUmNw1eyKb
#VIRUS_CORONA 
#SaveMonasSaveJakarta
#pakethoneymoonbali",neutral,1164736803036733440,srimularsih2,sri_mularsih,do what i have to do,False,2019-08-23 10:11,61,131,2920,410,0,0,pemalang,False,https://collaskinnasapemalang.com,https://pbs.twimg.com/profile_images/1164737024017879040/DOvO7Ob3_normal.jpg,0,0,0,0,1222061612116467712,Buffer,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],"[{'text': '#VIRUS_CORONA'}, {'text': '#SaveMonasSaveJakarta'}, {'text': '#pakethoneymoonbali'}]",0,61,0.0,,,,[]
1222061544860598275,https://twitter.com/srimularsih2/status/1222061544860598275,1580197151,2020-01-28 14:39,14:39,Paket Honeymoon Bali 3 Hari Private Pool | Paket Tour Bali | Paket Bulan Madu Bali | Sahabat Bali Tour,paket honeymoon bal 3 hari private pool paket tour bal paket bulan madu bal sahabat bal tour,"Paket Honeymoon Bali 3 Hari Private Pool | Paket Tour Bali | Paket Bulan Madu Bali | Sahabat Bali Tour https://t.co/8j3jyfFkDG
#VIRUS_CORONA 
#SaveMonasSaveJakarta
#pakethoneymoonbali",neutral,1164736803036733440,srimularsih2,sri_mularsih,do what i have to do,False,2019-08-23 10:11,61,131,2920,410,0,0,pemalang,False,https://collaskinnasapemalang.com,https://pbs.twimg.com/profile_images/1164737024017879040/DOvO7Ob3_normal.jpg,0,0,0,0,1222061544860598275,Twitter Web Client,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],"[{'text': '#VIRUS_CORONA'}, {'text': '#SaveMonasSaveJakarta'}, {'text': '#pakethoneymoonbali'}]",0,61,0.0,,,,[]
1222061289041645568,https://twitter.com/bukukiri_id/status/1222061289041645568,1580197090,2020-01-28 14:38,14:38,,,#SaveMonasSaveJakarta https://t.co/etgyI9krQi,neutral,1089189804980359168,bukukiri_id,Menjadi Kiri itu Seksi,"IG : @bukukiri.id
Untuk pemesanan klik link WhatsApp ini
bit.ly/2PMIHT8",False,2019-01-26 22:54,758,240,3157,2741,2,2,"Yogyakarta, Indonesia",False,https://linktr.ee/Bukukiri.id,https://pbs.twimg.com/profile_images/1253489777346658304/oaKxzFO3_normal.jpg,0,0,0,0,1222061289041645568,Twitter for Android,und,"[{'type': 'photo', 'source': [{'preview_url': 'https://pbs.twimg.com/media/EPWiHQ4UEAElSC9?format=jpg&name=small', 'full_url': 'https://pbs.twimg.com/media/EPWiHQ4UEAElSC9?format=jpg&name=large'}, {'preview_url': 'https://pbs.twimg.com/media/EPWiKYVUUAAIOql?format=jpg&name=small', 'full_url': 'https://pbs.twimg.com/media/EPWiKYVUUAAIOql?format=jpg&name=large'}, {'preview_url': 'https://pbs.twimg.com/media/EPWiNKfUYAA9kqF?format=jpg&name=small', 'full_url': 'https://pbs.twimg.com/media/EPWiNKfUYAA9kqF?format=jpg&name=large'}, {'preview_url': 'https://pbs.twimg.com/media/EPWiO8WU8AANPs8?format=jpg&name=small', 'full_url': 'https://pbs.twimg.com/media/EPWiO8WU8AANPs8?format=jpg&name=large'}]}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],[{'text': '#SaveMonasSaveJakarta'}],0,758,0.0,,,,[]
1222061140902965248,https://twitter.com/patriawps/status/1222061140902965248,1580197055,2020-01-28 14:37,14:37,,,"@jr_kw19 #SaveMonasSaveJakarta 
#SaveMonasSaveJakarta",neutral,225400372,patriawps,Patria WP Sitompul,optimalkan talenta yang dimiliki,False,2010-12-11 20:24,366,377,4089,26774,0,0,"Medan, Indonesia",False,http://patriawpsitompul.wordpress.com,https://pbs.twimg.com/profile_images/1436452906224340992/M2WUIO6s_normal.jpg,0,0,0,0,1221800821873971201,Twitter Web App,und,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@jr_kw19', 'display_name': 'Pribumi Kawe', 'id': 894371084174147588}]","[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",0,366,0.0,,,,[]
1222061073357922304,https://twitter.com/sabrileurima/status/1222061073357922304,1580197039,2020-01-28 14:37,14:37,"Anies Hebat, dia mampu merusak Monas dengan otoritasnya. Persetan dgn Komisi Pengarah apalagi DPRD DKI Jakarta. Mereka bukan siapa-siapa.",anies hebat dia mampu rusak monas dengan otoritas persetan dgn komisi arah apalagi dprd dki jakarta mereka bukan siapa siapa,"Anies Hebat, dia mampu merusak Monas dengan otoritasnya. Persetan dgn Komisi Pengarah apalagi DPRD DKI Jakarta. Mereka bukan siapa-siapa. 
#SaveMonasSaveJakarta",positive,4857699253,sabrileurima,President Cukardelen,Jujur beta khawatir menjadi penulis,False,2016-02-04 13:32,250,680,484,44,0,0,"Citayem, Depok",False,,https://pbs.twimg.com/profile_images/1219659053414006784/TKwxHwIv_normal.jpg,0,0,0,0,1222061073357922304,Twitter Web App,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],[{'text': '#SaveMonasSaveJakarta'}],0,250,0.0,,,,[]
1222060964847075328,https://twitter.com/hidayat_y28/status/1222060964847075328,1580197013,2020-01-28 14:36,14:36,"Di negara lain sudah memanfaatkan cctv dan drone untuk memantau kemacetan, tapi beda dgn negeri +62 yg pemimpinnya sesama Kadrun Wali Kota Bengkulu Temui Anies Beri Saran Solusi Macet, Apa?",di negara lain sudah manfaat cctv dan drone untuk pantau macet tapi beda dgn negeri 62 yg pimpin sama kadrun wali kota bengkulu temu anies beri saran solusi macet apa,"Di negara lain sudah memanfaatkan cctv dan drone untuk memantau kemacetan, tapi beda dgn negeri +62 yg pemimpinnya sesama Kadrun 
#SaveMonasSaveJakarta

Wali Kota Bengkulu Temui Anies Beri Saran Solusi Macet, Apa? https://t.co/zgBKdHq7OH",negative,1029972184557473793,hidayat_y28,KopiSusu🇮🇩,❤Bhineka Tunggal ika🇲🇨 .,False,2018-08-16 13:04,5096,4404,4683,2451,0,0,"DKI Jakarta, Indonesia",False,,https://pbs.twimg.com/profile_images/1248631384018567169/yJgjyQMu_normal.jpg,2,2,1,0,1222060964847075328,Twitter Web Client,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],[{'text': '#SaveMonasSaveJakarta'}],5,5101,0.0009801999607920015,,,,[]
1222060857267384329,https://twitter.com/teguhch12/status/1222060857267384329,1580196987,2020-01-28 14:36,14:36,,,"@BiLLRaY2019 #SaveMonasSaveJakarta 
#SaveMonasSaveJakarta",neutral,2660062518,teguhch12,DEN Bedjo,"🇮🇩Indonesia My Country 🇮🇩
#NetizenProNKRI
⛔ KADRUN❌HTI❌PORN ⛔",False,2014-07-20 00:57,1440,1800,1041,2029,0,0,INDONESIA,False,,https://pbs.twimg.com/profile_images/1225026811991490560/6ZlgPmrg_normal.jpg,0,0,1,0,1221991627104800768,Twitter Web App,und,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@BiLLRaY2019', 'display_name': 'BiLLRaY2019', 'id': 1159475566069731331}]","[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",1,1441,0.0006939625260235947,,,,[]
1222060816100282368,https://twitter.com/rinariris99/status/1222060816100282368,1580196978,2020-01-28 14:36,14:36,Jakarta ambyarr ditangan gabener wan toa,jakarta ambyarr tang gabener wan toa,"Jakarta ambyarr ditangan gabener wan toa 
#SaveMonasSaveJakarta

https://t.co/jCoaKINeJ1",neutral,1100111532,rinariris99,Karina,"Enjoy saja,hiburan,cerita konyol,kritis kreatif Dan selalu solutif disetiap masalah apapun",False,2013-01-18 12:41,1539,362,21700,145,4,4,Indonesia,False,https://www.spotinfo.my.id,https://pbs.twimg.com/profile_images/1097818167684956162/sXve-HNf_normal.jpg,0,0,0,0,1222060816100282368,Twitter for Android,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],[{'text': '#SaveMonasSaveJakarta'}],0,1539,0.0,,,,[]
1222060785817374720,https://twitter.com/thyssenvfr/status/1222060785817374720,1580196970,2020-01-28 14:36,14:36,,,@Bangzul__88 @TheArieAir @samhudibae @Aan__coverBOYkw @Ngancel45 @grace_vies @WahabisLokal @ArifinNkri17 @Lumbalaut1 @AqsaRhipin @loan_don @NovietaSuyoso @Gus_Raharjo #SaveMonasSaveJakarta,neutral,2927905722,thyssenvfr,WhatsApp Mesum telah Tiba,,False,2014-12-13 08:05,1188,2176,7001,7626,0,0,Abu Dhabi,False,,https://pbs.twimg.com/profile_images/1103684553065918470/jcmUmEU4_normal.png,0,0,0,0,1222043210312114178,Twitter for iPhone,und,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@Bangzul__88', 'display_name': 'Zulkarnaini', 'id': 1198362933178195968}, {'text': '@TheArieAir', 'display_name': 'Arie Dirgantara', 'id': 164604281}, {'text': '@samhudibae', 'display_name': 'Samhudi Bhai', 'id': 859331001717112832}, {'text': '@Aan__coverBOYkw', 'display_name': 'C○VERB○Yk₩🇲🇨', 'id': 1173023441886146561}, {'text': '@Ngancel45', 'display_name': 'Ngancel_45', 'id': 2609508146}, {'text': '@WahabisLokal', 'display_name': 'WAHABIS LOKAL', 'id': 1117028065320685568}, {'text': '@Lumbalaut1', 'display_name': 'BANGKIT ...', 'id': 1043890523495264256}, {'text': '@loan_don', 'display_name': 'Don Loan', 'id': 1216303305946619904}, {'text': '@NovietaSuyoso', 'display_name': 'ⓒⓐⓛⓛ ⓜⓔ ⓥⓨ', 'id': 463672325}, {'text': '@Gus_Raharjo', 'display_name': 'Tiand Raharjo', 'id': 494972033}]",[{'text': '#SaveMonasSaveJakarta'}],0,1188,0.0,,,,[]
1222060766137700353,https://twitter.com/Wiibs4/status/1222060766137700353,1580196966,2020-01-28 14:36,14:36,,,#SaveMonasSaveJakarta,neutral,1085806161738133504,Wiibs4,Wiibs,,False,2019-01-17 14:48,2,72,73,443,0,0,"Bali, Indonesia",False,,https://pbs.twimg.com/profile_images/1425417738781003786/1871Yx8Q_normal.jpg,0,0,0,0,1222060766137700353,Twitter for Android,und,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],[{'text': '#SaveMonasSaveJakarta'}],0,2,0.0,,,,[]
1222060742192422912,https://twitter.com/SKHery8/status/1222060742192422912,1580196960,2020-01-28 14:36,14:36,,,@CH_chotimah @fadlizon #SaveMonasSaveJakarta,neutral,942398478721859585,SKHery8,HSK🇲🇨,"#NetizenProNKRI 
🇮🇩🇮🇩🇮🇩🇮🇩",False,2017-12-17 21:18,5710,5629,43355,44162,1,1,,False,,https://pbs.twimg.com/profile_images/1366079615844773888/5h-6bpor_normal.jpg,0,0,0,0,1222060000094244866,Twitter for Android,und,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@CH_chotimah', 'display_name': 'Chotimah', 'id': 823801285}, {'text': '@fadlizon', 'display_name': 'FADLI ZON (Youtube: Fadli Zon Official)', 'id': 79139422}]",[{'text': '#SaveMonasSaveJakarta'}],0,5710,0.0,,,,[]
1222060704422694912,https://twitter.com/SKHery8/status/1222060704422694912,1580196951,2020-01-28 14:35,14:35,,,@seruanhl @aniesbaswedan #SaveMonasSaveJakarta,neutral,942398478721859585,SKHery8,HSK🇲🇨,"#NetizenProNKRI 
🇮🇩🇮🇩🇮🇩🇮🇩",False,2017-12-17 21:18,5710,5629,43355,44162,1,1,,False,,https://pbs.twimg.com/profile_images/1366079615844773888/5h-6bpor_normal.jpg,0,0,0,0,1222021594278547459,Twitter for Android,und,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@seruanhl', 'display_name': 'SERUAN H7', 'id': 1174287141909590017}, {'text': '@aniesbaswedan', 'display_name': 'Anies Baswedan | Sudah #VaksinDulu', 'id': 110312278}]",[{'text': '#SaveMonasSaveJakarta'}],0,5710,0.0,,,,[]
1222060668406255616,https://twitter.com/SKHery8/status/1222060668406255616,1580196942,2020-01-28 14:35,14:35,,,@Bangzul__88 @manuel_agil @YMakhas @japung1976 @rudysound @babegalak1 @naafi_al @Hasnizar13 @Zaenalalternat1 @hendrasofy @MilitanGL #SaveMonasSaveJakarta,neutral,942398478721859585,SKHery8,HSK🇲🇨,"#NetizenProNKRI 
🇮🇩🇮🇩🇮🇩🇮🇩",False,2017-12-17 21:18,5710,5629,43355,44162,1,1,,False,,https://pbs.twimg.com/profile_images/1366079615844773888/5h-6bpor_normal.jpg,1,0,2,0,1222040747924344833,Twitter for Android,und,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@Bangzul__88', 'display_name': 'Zulkarnaini', 'id': 1198362933178195968}, {'text': '@YMakhas', 'display_name': 'Yand Makhas', 'id': 1038652024630337536}, {'text': '@rudysound', 'display_name': 'Indonesia Tanah Airku Yang Kucintai Sepanjang Masa', 'id': 1165019845}, {'text': '@babegalak1', 'display_name': '..', 'id': 1201648186529439744}, {'text': '@naafi_al', 'display_name': '⭕TT⭕', 'id': 1106126766702133249}, {'text': '@Hasnizar13', 'display_name': 'HASNIZAR NKRI', 'id': 1028593424536985601}, {'text': '@hendrasofy', 'display_name': 'Hendra', 'id': 102940133}]",[{'text': '#SaveMonasSaveJakarta'}],3,5713,0.0005251181515841065,,,,[]
1222060574432845824,https://twitter.com/bahrifull/status/1222060574432845824,1580196920,2020-01-28 14:35,14:35,Umpan terobosan,umpan terobos,"@Bambali_Im Umpan terobosan

#SaveMonasSaveJakarta 
#SaveMonasSaveJakarta 
#SaveMonasSaveJakarta",negative,850328436048502784,bahrifull,Syaiful Bahri,,False,2017-04-07 19:44,760,869,10686,6539,0,0,,False,,https://pbs.twimg.com/profile_images/850334449422090240/HRnJqb5R_normal.jpg,0,0,1,0,1222042544671903744,Twitter for Android,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@Bambali_Im', 'display_name': 'Beta NTT 🇲🇨', 'id': 949476041025662976}]","[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",1,761,0.001314060446780552,,,,[]
1222060565159276556,https://twitter.com/Fansnya_prabowo/status/1222060565159276556,1580196918,2020-01-28 14:35,14:35,Disini isinya Kumpulan buzzer2 si tai,sini isi kumpul buzzer2 si tai,Disini isinya Kumpulan buzzer2 si tai  #SaveMonasSaveJakarta,negative,294717251,Fansnya_prabowo,Iron man,,False,2011-05-07 23:51,27,47,463,176,0,0,Jakarta,False,,https://pbs.twimg.com/profile_images/1272096733363761152/So55--Kl_normal.jpg,0,0,0,0,1222060565159276556,Twitter Web App,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],[{'text': '#SaveMonasSaveJakarta'}],0,27,0.0,,,,[]
1222060546792423425,https://twitter.com/Indah56802112/status/1222060546792423425,1580196913,2020-01-28 14:35,14:35,,,#SaveMonasSaveJakarta,neutral,1118968908617117697,Indah56802112,NikiTomi🇲🇨🇲🇨,,False,2019-04-19 03:05,77,97,136,369,0,0,,False,,https://pbs.twimg.com/profile_images/1212709288101076993/jok95RsO_normal.jpg,0,0,0,0,1222060546792423425,Twitter for iPhone,und,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],[{'text': '#SaveMonasSaveJakarta'}],0,77,0.0,,,,[]
1222060509303721984,https://twitter.com/AchmadFalah6/status/1222060509303721984,1580196904,2020-01-28 14:35,14:35,Ayoo gaess.. gaung kan...!!,ayoo gaess gaung kan,"@Natharin57 #SaveMonasSaveJakarta
 #SaveMonasSaveJakarta
Ayoo gaess.. gaung kan...!!",neutral,1102523883498823680,AchmadFalah6,Achmad Falah,🇮🇩DIVERGEN🇮🇩,False,2019-03-04 17:59,2726,3196,6168,6910,0,0,,False,,https://pbs.twimg.com/profile_images/1210199370873720832/zY_lE3j8_normal.jpg,0,0,0,0,1222007616840159233,Twitter for Android,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],"[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",0,2726,0.0,,,,[]
1222060484062371840,https://twitter.com/Back_cool_Tempe/status/1222060484062371840,1580196898,2020-01-28 14:34,14:34,,,"@WagimanDeep #SaveMonasSaveJakarta 
#SaveMonasSaveJakarta",neutral,1575680809,Back_cool_Tempe,Bakul Tempe,Damailah Indonesiaku,False,2013-07-08 00:31,1934,2366,15285,53043,0,0,Tegal,False,,https://pbs.twimg.com/profile_images/1428735861156241419/XE36pTbB_normal.jpg,0,0,0,0,1222020833360531457,Twitter for Android,und,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@WagimanDeep', 'display_name': 'Wagiman Deep (Habeib Selow)', 'id': 1141783903465701376}]","[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",0,1934,0.0,,,,[]
1222060322913042432,https://twitter.com/Mataminku/status/1222060322913042432,1580196860,2020-01-28 14:34,14:34,,,"#SaveMonasSaveJakarta
#SaveMonasSaveJakarta
#SaveMonasSaveJakarta",neutral,138340887,Mataminku,mataminku,Father of 2 designers that always dream,False,2010-04-29 15:16,5485,5680,3411,4449,1,1,Jakarta,False,,https://pbs.twimg.com/profile_images/1433426187150233604/p-xv0h_Z_normal.jpg,0,0,0,0,1222060322913042432,Twitter for Android,und,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],"[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",0,5485,0.0,,,,[]
