"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"257","RT @ImronAA05: Kekuatan Pangan Nasional adalah pondasi penting suatu Bangsa sebelum memasuki fase lainnya. Perut tidak bisa menunggu, tanpa<U+2026>",FALSE,0,NA,"2018-04-16 03:58:01",FALSE,NA,985728997089730560,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vjsandhi",8,TRUE,FALSE,NA,NA
"258","RT @wisnu_santosa: Sampai kapanpun bapak @prabowo  akan berbakti kepada NKRI

#PrabowoPresiden2019
#GMD7forPRABOWOPRESIDEN https://t.co/jh9<U+2026>",FALSE,0,NA,"2018-04-16 03:57:56",FALSE,NA,985728977829376000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BukaMata008",11,TRUE,FALSE,NA,NA
"259","RT @ImronAA05: Untuk demi kedaulatan Rakyat, maka @prabowo harus berjuang sebagai Presiden Republik Indonesia.
@prabowo tidak akan mencelak<U+2026>",FALSE,0,NA,"2018-04-16 03:57:55",FALSE,NA,985728971718340608,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vjsandhi",8,TRUE,FALSE,NA,NA
"260","RT @kian_sensitive: Jika memang pada akhirnya @Gerindra dan @PKSejahtera berkoalisi, setujukah kalian jika kang @aheryawan bersanding denga<U+2026>",FALSE,0,NA,"2018-04-16 03:57:50",FALSE,NA,985728948867772416,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joni_firdaus",101,TRUE,FALSE,NA,NA
"261","RT @wisnu_santosa: Sampai kapanpun bapak @prabowo  akan berbakti kepada NKRI

#PrabowoPresiden2019
#GMD7forPRABOWOPRESIDEN https://t.co/jh9<U+2026>",FALSE,0,NA,"2018-04-16 03:57:49",FALSE,NA,985728945831100416,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DhinataFurqhan",11,TRUE,FALSE,NA,NA
"262","RT @ImronAA05: Buku Paradoks Indonesia yg ditulis @prabowo adalah Buku yang sudah beredar selama 2 tahun, dan tak satupun yg membantah isi<U+2026>",FALSE,0,NA,"2018-04-16 03:57:41",FALSE,NA,985728913224564736,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vjsandhi",12,TRUE,FALSE,NA,NA
"263","RT @ImronAA05: Kekuatan Pangan Nasional adalah pondasi penting suatu Bangsa sebelum memasuki fase lainnya. Perut tidak bisa menunggu, tanpa<U+2026>",FALSE,0,NA,"2018-04-16 03:57:38",FALSE,NA,985728900037660672,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Piyan81531777",8,TRUE,FALSE,NA,NA
"264","RT @ticho_rolla: @ILC_tvOnenews @karniilyas @jokowi @prabowo Bang @karniilyas berani tdk kasus #korbanphkfreeport di angkat di @ILC_tvOnene<U+2026>",FALSE,0,NA,"2018-04-16 03:57:37",FALSE,NA,985728897265221632,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BagusAndriyan11",5,TRUE,FALSE,NA,NA
"265","RT @wisnu_santosa: Sampai kapanpun bapak @prabowo  akan berbakti kepada NKRI

#PrabowoPresiden2019
#GMD7forPRABOWOPRESIDEN https://t.co/jh9<U+2026>",FALSE,0,NA,"2018-04-16 03:57:36",FALSE,NA,985728891808436224,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YoviAditya1",11,TRUE,FALSE,NA,NA
"266","@BirgaldoS @prabowo Jelas OrangBatak LebihGanteng, soalnya SatuKampung dg saya, hadeeh",FALSE,0,"BirgaldoS","2018-04-16 03:57:31",FALSE,985725862677917696,985728871877128192,3012602437,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simkuringporsea",0,FALSE,FALSE,NA,NA
"267","RT @Muhamma66999362: Kita harus bisa berdaulat secara pangan kita tidak bisa membeli kentang singkong tepung garam ikan sampai anak ayam da<U+2026>",FALSE,0,NA,"2018-04-16 03:57:31",FALSE,NA,985728870685933568,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fadlierwan",10,TRUE,FALSE,NA,NA
"268","RT @fadlizon: Nggak benar alias fiktif. N sdh jd FAKTA bhw @prabowo capres @Gerindra .  @MRomahurmuziy urus partai n capresnya sendiri sj j<U+2026>",FALSE,0,NA,"2018-04-16 03:57:24",FALSE,NA,985728839937540096,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asep_abhet",474,TRUE,FALSE,NA,NA
"269","RT @gerilyapolitik: Setelah @prabowo telanjang dada, @fadlizon minta @jokowi telanjang dada juga. Apakah Fadli adalah penggemar dada pria?<U+2026>",FALSE,0,NA,"2018-04-16 03:57:20",FALSE,NA,985728825488171008,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GunKidFor2",112,TRUE,FALSE,NA,NA
"270","RT @BukaMata008: ubah rel negara kita, jangan sampai terus berjalan ke arah yang salah, UBAH SEKARANG atau salah Stasiun 
hanya @prabowo ya<U+2026>",FALSE,0,NA,"2018-04-16 03:57:14",FALSE,NA,985728800414560256,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arierahmadani",5,TRUE,FALSE,NA,NA
"271","RT @ImronAA05: Buku Paradoks Indonesia yg ditulis @prabowo adalah Buku yang sudah beredar selama 2 tahun, dan tak satupun yg membantah isi<U+2026>",FALSE,0,NA,"2018-04-16 03:57:11",FALSE,NA,985728785285767168,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Piyan81531777",12,TRUE,FALSE,NA,NA
"272","RT @BukaMata008: Gimana ga GILA negara kita banyak rakyat miskin tapi lebih banyak yang kaya. Hanya bpk @prabowo yang bisa mengatasi dispar<U+2026>",FALSE,0,NA,"2018-04-16 03:57:09",FALSE,NA,985728777027112960,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Piyan81531777",8,TRUE,FALSE,NA,NA
"273","RT @ImronAA05: Buku Paradoks Indonesia yg ditulis @prabowo adalah Buku yang sudah beredar selama 2 tahun, dan tak satupun yg membantah isi<U+2026>",FALSE,0,NA,"2018-04-16 03:57:08",FALSE,NA,985728773487116288,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BungAziz",12,TRUE,FALSE,NA,NA
"274","RT @jfmsondakh: Siapa yg suka teriak2 anti asing?!TERNYATA @prabowo ,Hashim dan @Gerindra PRO AMERIKA!
Sudah JELAS ya..Mereka punya agenda<U+2026>",FALSE,0,NA,"2018-04-16 03:57:03",FALSE,NA,985728752670851072,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaenlapz_",279,TRUE,FALSE,NA,NA
"275","RT @BadjaNuswantara: Politik utk wujudkan kebaikan.
Demokrasi kawan jd lawan adlh kewajaran.
Knp tjd permusuhan?
Oleh oknum2 bermental prem<U+2026>",FALSE,0,NA,"2018-04-16 03:57:00",FALSE,NA,985728742797459456,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DionYuliar",60,TRUE,FALSE,NA,NA
"276","@Dra98922440 @MetroTvBoxLies @cuminumc @oscarXoscar @yahyasukardi202 @HodlandHutapea @semiaji_w @Quvvatt @BoehariM<U+2026> https://t.co/OQmEilZpmX",FALSE,0,"Dra98922440","2018-04-16 03:56:35",TRUE,985721483728048128,985728634932482048,792392804089540608,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","WolfTropical",0,FALSE,FALSE,NA,NA
"277","RT @BukaMata008: Gimana ga GILA negara kita banyak rakyat miskin tapi lebih banyak yang kaya. Hanya bpk @prabowo yang bisa mengatasi dispar<U+2026>",FALSE,0,NA,"2018-04-16 03:56:27",FALSE,NA,985728601969442816,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IwanAziz13",8,TRUE,FALSE,NA,NA
"278","RT @BukaMata008: ubah rel negara kita, jangan sampai terus berjalan ke arah yang salah, UBAH SEKARANG atau salah Stasiun 
hanya @prabowo ya<U+2026>",FALSE,0,NA,"2018-04-16 03:56:26",FALSE,NA,985728597867417600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Piyan81531777",5,TRUE,FALSE,NA,NA
"279","RT @BukaMata008: Gimana ga GILA negara kita banyak rakyat miskin tapi lebih banyak yang kaya. Hanya bpk @prabowo yang bisa mengatasi dispar<U+2026>",FALSE,0,NA,"2018-04-16 03:56:19",FALSE,NA,985728567223840768,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robby_dwy",8,TRUE,FALSE,NA,NA
"280","RT @wisnu_santosa: Sampai kapanpun bapak @prabowo  akan berbakti kepada NKRI

#PrabowoPresiden2019
#GMD7forPRABOWOPRESIDEN https://t.co/jh9<U+2026>",FALSE,0,NA,"2018-04-16 03:56:14",FALSE,NA,985728549335121920,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Piyan81531777",11,TRUE,FALSE,NA,NA
"281","@faizalassegaf @fadlizon @prabowo @msi_sohibuliman @ZUL_Hasan @aniesbaswedan Pokoke #2019 Ganti Presiden..wiss sump<U+2026> https://t.co/mNejogcW0j",FALSE,0,"faizalassegaf","2018-04-16 03:56:13",TRUE,985662184175812608,985728542695604224,2259000780,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ichan99339718",0,FALSE,FALSE,NA,NA
"282","@fadlizon @prabowo @Gerindra Cukup 2 Periode...",FALSE,0,"fadlizon","2018-04-16 03:56:08",FALSE,984803447756046336,985728522911039488,79139422,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Z01dark",0,FALSE,FALSE,NA,NA
"283","Pasangan @Nurmantyo_Gatot @aniesbaswedan atau @aniesbaswedan @Nurmantyo_Gatot lebih relevan melawan petahana. Yakin<U+2026> https://t.co/T3HB9muvA7",FALSE,0,NA,"2018-04-16 03:56:07",TRUE,NA,985728519194882048,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gressjfr",0,FALSE,FALSE,NA,NA
"284","RT @BukaMata008: ubah rel negara kita, jangan sampai terus berjalan ke arah yang salah, UBAH SEKARANG atau salah Stasiun 
hanya @prabowo ya<U+2026>",FALSE,0,NA,"2018-04-16 03:56:05",FALSE,NA,985728511661948928,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YoviAditya1",5,TRUE,FALSE,NA,NA
"285","RT @Muhamma66999362: Kita harus bisa berdaulat secara pangan kita tidak bisa membeli kentang singkong tepung garam ikan sampai anak ayam da<U+2026>",FALSE,0,NA,"2018-04-16 03:55:56",FALSE,NA,985728474278064128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sugiyanto909090",10,TRUE,FALSE,NA,NA
"286","RT @Muhamma66999362: Saya percaya pertanian dapat menjadi fondasi kuat untuk membangun masa depan indonesia. Oleh karena itu, kita juga tid<U+2026>",FALSE,0,NA,"2018-04-16 03:55:52",FALSE,NA,985728456469053440,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Piyan81531777",5,TRUE,FALSE,NA,NA
"287","@kian_sensitive @prabowo Kek gini dijadikan duta santri",FALSE,3,"kian_sensitive","2018-04-16 03:55:43",FALSE,985727632435118080,985728419852836864,55562581,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","zarazettirazr",1,FALSE,FALSE,NA,NA
"288","@Az_lano @WPradhika @budimandjatmiko Yg pernah saya tau &amp; ingat betul, program anggaran desa 1 miliar adlh tawaran<U+2026> https://t.co/9PX37ofYpc",FALSE,1,"Az_lano","2018-04-16 03:55:15",TRUE,985725364033937408,985728300151586816,99898169,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sukuasliIndo",0,FALSE,FALSE,NA,NA
"289","RT @BadjaNuswantara: Politik utk wujudkan kebaikan.
Demokrasi kawan jd lawan adlh kewajaran.
Knp tjd permusuhan?
Oleh oknum2 bermental prem<U+2026>",FALSE,0,NA,"2018-04-16 03:55:13",FALSE,NA,985728292715024384,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paradok13",60,TRUE,FALSE,NA,NA
"290","RT @Muhamma66999362: Saya percaya pertanian dapat menjadi fondasi kuat untuk membangun masa depan indonesia. Oleh karena itu, kita juga tid<U+2026>",FALSE,0,NA,"2018-04-16 03:54:55",FALSE,NA,985728215040733184,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YoviAditya1",5,TRUE,FALSE,NA,NA
"291","RT @ImronAA05: Kekuatan Pangan Nasional adalah pondasi penting suatu Bangsa sebelum memasuki fase lainnya. Perut tidak bisa menunggu, tanpa<U+2026>",FALSE,0,NA,"2018-04-16 03:54:46",FALSE,NA,985728179158499328,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BungAziz",8,TRUE,FALSE,NA,NA
"292","DAN satu lagi kl @msi_sohibuliman mengatakan <U+201C>Wo kl kamu mau jadi wapres .....<U+201D> itu benar krn orang2 deket @prabowo<U+2026> https://t.co/D5cbpZIWDj",FALSE,1,"wentira2","2018-04-16 03:54:36",TRUE,985724072163098624,985728136682733568,818322719452237824,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wentira2",0,FALSE,FALSE,NA,NA
"293","Kita harus bisa berdaulat secara pangan kita tidak bisa membeli kentang singkong tepung garam ikan sampai anak ayam<U+2026> https://t.co/LYftrgmE4S",FALSE,0,NA,"2018-04-16 03:54:30",TRUE,NA,985728111059681280,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MIrvanfauzi28",10,FALSE,FALSE,NA,NA
"294","RT @ImronAA05: Kekuatan Pangan Nasional adalah pondasi penting suatu Bangsa sebelum memasuki fase lainnya. Perut tidak bisa menunggu, tanpa<U+2026>",FALSE,0,NA,"2018-04-16 03:54:27",FALSE,NA,985728099336601600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TwSembilan",8,TRUE,FALSE,NA,NA
"295","RT @BirgaldoS: Krn @fadlizon menantang @jokowi adu bentuk dada dgn @prabowo  bagaimana kalo partai pembuka laga dada itu dibuka dengan part<U+2026>",FALSE,0,NA,"2018-04-16 03:54:04",FALSE,NA,985728002439856128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","taslimcoy",123,TRUE,FALSE,NA,NA
"296","RT @PondokMunzir: Luar Biasa @anismatta dan @prabowo masuk dalam 500 Tokoh Muslim berpengaruh Dunia 2018 di Bidang Politik.. 

Layak lah ji<U+2026>",FALSE,0,NA,"2018-04-16 03:53:49",FALSE,NA,985727941257515008,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","av_zulqarnain",17,TRUE,FALSE,NA,NA
"297","RT @BadjaNuswantara: Politik utk wujudkan kebaikan.
Demokrasi kawan jd lawan adlh kewajaran.
Knp tjd permusuhan?
Oleh oknum2 bermental prem<U+2026>",FALSE,0,NA,"2018-04-16 03:53:28",FALSE,NA,985727852266967040,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eko_suhartanto",60,TRUE,FALSE,NA,NA
"298","RT @BirgaldoS: Dulu waktu saya dan @prabowo sama-sama masih muda, tidak tampak beda. Sekarang meski kami sama2 Capres 2019, kami  tampak be<U+2026>",FALSE,0,NA,"2018-04-16 03:53:28",FALSE,NA,985727850652123136,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EhlerterYtrdza",3,TRUE,FALSE,NA,NA
"299","@jokowi @sbyudhoyono @prabowo

mengalahkan @gerindra dan @pksejahtera pd pileg/pilpres 2019 bukan u/ JKW melainkan<U+2026> https://t.co/U73RJkwdSE",FALSE,0,"jokowi","2018-04-16 03:53:07",TRUE,NA,985727765373599744,366987179,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","ndorobbs",0,FALSE,FALSE,NA,NA
"300","@Indah7450 @BiruRaksasa @firmanID_01 @prabowo Udah dari dulu",FALSE,0,"Indah7450","2018-04-16 03:52:55",FALSE,985697520780275712,985727714945417216,981257818085953536,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","04Nakula",0,FALSE,FALSE,NA,NA
"301","@Nayarakofif @GunKidFor2 @prabowo inilah pak kalau aksi negatif, reaksi pasti negatif, pemimpin harus tahu mengenda<U+2026> https://t.co/S8coAyZ2Zg",FALSE,1,"Nayarakofif","2018-04-16 03:52:44",TRUE,985725873889267712,985727666891382784,2422297818,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FrennyPahibe",0,FALSE,FALSE,NA,NA
"302","Saya jadi ingat dengan aksi pak Prabowo yg buka baju saat melakukan selebrasi khas tradisi militer, seketika para c<U+2026> https://t.co/DZdOhMtdw4",FALSE,7,NA,"2018-04-16 03:52:36",TRUE,NA,985727632435118080,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kian_sensitive",7,FALSE,FALSE,NA,NA
"303","Gimana ga GILA negara kita banyak rakyat miskin tapi lebih banyak yang kaya. Hanya bpk @prabowo yang bisa mengatasi<U+2026> https://t.co/kjfAsOdzxw",FALSE,0,NA,"2018-04-16 03:52:21",TRUE,NA,985727571517034496,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BukaMata008",8,FALSE,FALSE,NA,NA
"304","RT @wentira2: SEMAKIN TERBUKA KAN ? Siapa yg di tawari dan siapa yg menawari ,kalau @prabowo GILA JABATAN ,sudah jaman PRESIDEN2 sebelumnya<U+2026>",FALSE,0,NA,"2018-04-16 03:51:21",FALSE,NA,985727319007309824,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ambarwatidyahs",12,TRUE,FALSE,NA,NA
"305","RT @ImronAA05: Untuk demi kedaulatan Rakyat, maka @prabowo harus berjuang sebagai Presiden Republik Indonesia.
@prabowo tidak akan mencelak<U+2026>",FALSE,0,NA,"2018-04-16 03:51:02",FALSE,NA,985727238229311488,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","dedeandriiyan12",8,TRUE,FALSE,NA,NA
"306","Kekuatan Pangan Nasional adalah pondasi penting suatu Bangsa sebelum memasuki fase lainnya. Perut tidak bisa menung<U+2026> https://t.co/RbcfOxZ8FX",FALSE,1,NA,"2018-04-16 03:50:45",TRUE,NA,985727167978864640,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImronAA05",8,FALSE,FALSE,NA,NA
"307","RT @BirgaldoS: Dulu waktu saya dan @prabowo sama-sama masih muda, tidak tampak beda. Sekarang meski kami sama2 Capres 2019, kami  tampak be<U+2026>",FALSE,0,NA,"2018-04-16 03:50:35",FALSE,NA,985727125889019904,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","realprincetotty",3,TRUE,FALSE,NA,NA
"308","RT @jfmsondakh: Siapa yg suka teriak2 anti asing?!TERNYATA @prabowo ,Hashim dan @Gerindra PRO AMERIKA!
Sudah JELAS ya..Mereka punya agenda<U+2026>",FALSE,0,NA,"2018-04-16 03:50:33",FALSE,NA,985727117739442176,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rulldarwis",279,TRUE,FALSE,NA,NA
"309","RT @BadjaNuswantara: Politik utk wujudkan kebaikan.
Demokrasi kawan jd lawan adlh kewajaran.
Knp tjd permusuhan?
Oleh oknum2 bermental prem<U+2026>",FALSE,0,NA,"2018-04-16 03:50:09",FALSE,NA,985727017113931776,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sutrian12043017",60,TRUE,FALSE,NA,NA
"310","@gerilyapolitik @prabowo @fadlizon @jokowi Siapa fadli zon berani<U+00B2> nyuruh presiden, muka tembok",FALSE,0,"gerilyapolitik","2018-04-16 03:49:51",FALSE,985466056918495232,985726940156854272,814883981833273344,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BasukiBae",0,FALSE,FALSE,NA,NA
"311","RT @wisnu_santosa: Sampai kapanpun bapak @prabowo  akan berbakti kepada NKRI

#PrabowoPresiden2019
#GMD7forPRABOWOPRESIDEN https://t.co/jh9<U+2026>",FALSE,0,NA,"2018-04-16 03:49:40",FALSE,NA,985726897513316352,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wisnu_santosa",11,TRUE,FALSE,NA,NA
"312","Sampai kapanpun bapak @prabowo  akan berbakti kepada NKRI

#PrabowoPresiden2019
#GMD7forPRABOWOPRESIDEN https://t.co/jh9mRRyAR9",FALSE,3,NA,"2018-04-16 03:49:09",FALSE,NA,985726764415504384,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wisnu_santosa",11,FALSE,FALSE,NA,NA
"313","RT @kian_sensitive: Jika memang pada akhirnya @Gerindra dan @PKSejahtera berkoalisi, setujukah kalian jika kang @aheryawan bersanding denga<U+2026>",FALSE,0,NA,"2018-04-16 03:49:04",FALSE,NA,985726745574649856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndrinaNilvia",101,TRUE,FALSE,NA,NA
"314","@gerilyapolitik @Aryprasetyo85 @prabowo @fadlizon @jokowi Perlu diwaspadai. Ini ada kecenderungan PENYIMPANGAN PRILAKU",FALSE,0,"gerilyapolitik","2018-04-16 03:48:58",FALSE,985466056918495232,985726719649697792,814883981833273344,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nuckclear",0,FALSE,FALSE,NA,NA
"315","RT @PondokMunzir: Kita memang punya banyak tokoh2 muslim hebat lainnya, tapi jika melihat Bargainingnya, @anismatta dan @prabowo paling lay<U+2026>",FALSE,0,NA,"2018-04-16 03:48:19",FALSE,NA,985726555031617536,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sahirsafei1",1,TRUE,FALSE,NA,NA
"316","<U+201C>Kita percaya kebenaran selalu menang. Itu ajaran semua agama di dunia. kebenaran selalu menang, jangan ragu. Kita<U+2026> https://t.co/VfqzC2CYwT",FALSE,0,NA,"2018-04-16 03:47:57",TRUE,NA,985726462752833536,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fadlierwan",0,FALSE,FALSE,NA,NA
"317","@04Nakula @achdanSd @jokowi @prabowo @JKFC23456789 @GagakNew @AfifFuadS @akoezuma @TitacantikTr @Aryprasetyo85<U+2026> https://t.co/TuA935dBfI",FALSE,1,"04Nakula","2018-04-16 03:47:33",TRUE,985163829850992640,985726362336899072,887859014444371968,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khoirusy",0,FALSE,FALSE,NA,NA
"318","RT @detere_re: Mana nihh yang pamer dada @Gerindra, koq ga pernah pamer foto keluarga mu @prabowo https://t.co/8gcEk6thdF",FALSE,0,NA,"2018-04-16 03:47:26",FALSE,NA,985726333438214144,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","realprincetotty",10,TRUE,FALSE,NA,NA
"319","<U+201C>Saat kau di atas ingatlah yang di bawah. Karena nanti kau ke bawah mereka akan menyapa kalian. Kalau di atas jahat<U+2026> https://t.co/wWRR9XRhgx",FALSE,0,NA,"2018-04-16 03:46:13",TRUE,NA,985726028478758912,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fadlierwan",1,FALSE,FALSE,NA,NA
"320","@riski_ilahi Mari sama2 menangkan bapak @prabowo Di 2019 supaya keanehan itu hilang.

#PrabowoPresiden2019
#GMD7forPRABOWOPRESIDEN",FALSE,0,"riski_ilahi","2018-04-16 03:45:55",FALSE,985720980021559296,985725953941815296,416015664,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlfaruqMuslimin",0,FALSE,FALSE,NA,NA
"321","RT @ferrykoto: Sy termasuk yg kurang setuju jk pak @prabowo maju kembali, hitungan&amp; prediksi sy, akan berat menang.

Tapi jk hanya @jokowi<U+2026>",FALSE,0,NA,"2018-04-16 03:45:42",FALSE,NA,985725899038384128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AliAljabar1",177,TRUE,FALSE,NA,NA
"322","@priokustiadi @cakimiNOW @jokowi @prabowo @AgusYudhoyono @Nurmantyo_Gatot @tgbID TGB sosok komplit jawaban aspirasi Umat
#TGBuntukINDONESIA",FALSE,1,"priokustiadi","2018-04-16 03:45:42",FALSE,985509656821841920,985725897549336576,174959638,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fietran",1,FALSE,FALSE,NA,NA
"323","Dulu waktu saya dan @prabowo sama-sama masih muda, tidak tampak beda. Sekarang meski kami sama2 Capres 2019, kami<U+2026> https://t.co/neZXAM1XKo",FALSE,17,NA,"2018-04-16 03:45:34",TRUE,NA,985725862677917696,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BirgaldoS",3,FALSE,FALSE,NA,NA
"324","RT @AlfaruqMuslimin: @prabowo itu ? (6)

Setia

#PrabowoPresiden2019
#GMD7forPRABOWOPRESIDEN",FALSE,0,NA,"2018-04-16 03:45:21",FALSE,NA,985725809154379776,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TiaAnnisa15",1,TRUE,FALSE,NA,NA
"325","@AlfaruqMuslimin @prabowo Haha cari dwek oi @AlfaruqMuslimin",FALSE,0,"AlfaruqMuslimin","2018-04-16 03:44:27",FALSE,985720467188170752,985725581013610496,985712268603047936,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suhartedi171112",0,FALSE,FALSE,NA,NA
"326","RT @detere_re: Mana nihh yang pamer dada @Gerindra, koq ga pernah pamer foto keluarga mu @prabowo https://t.co/8gcEk6thdF",FALSE,0,NA,"2018-04-16 03:44:17",FALSE,NA,985725542887374848,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ahmadjafar26",10,TRUE,FALSE,NA,NA
"327","11 April Bapak @prabowo sdh deklarasi utk maju jd kandidat Capres 2019.

Sekarang siapa yg galau, siapa yg panik ?<U+2026> https://t.co/xxwljVLfGW",FALSE,0,NA,"2018-04-16 03:44:05",TRUE,NA,985725488533352448,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlfaruqMuslimin",0,FALSE,FALSE,NA,NA
"328","@maspiyuuu @aniesbaswedan @Nurmantyo_Gatot Ttp @prabowo sy masih penasaran klo @Nurmantyo_Gatot boleh lah wakilnya @aniesbaswedan for 2024",FALSE,0,"maspiyuuu","2018-04-16 03:44:00",FALSE,985410034698928128,985725467830370304,213975564,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iwan56359812",0,FALSE,FALSE,NA,NA
