"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","person"
"4599","RT @faizalassegaf: Selama tiga tahun lebih saya &amp; @progres_98 hajar pak @jokowi dgn kritikan keras, hasilnya kami berkesimpulan:

1. JKW pr<U+2026>",FALSE,0,NA,2018-04-16 01:06:30,FALSE,NA,"985685833263996928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Desiam30",525,TRUE,FALSE,NA,NA,"Jokowi"
"4600","RT @faizalassegaf: Selama tiga tahun lebih saya &amp; @progres_98 hajar pak @jokowi dgn kritikan keras, hasilnya kami berkesimpulan:

1. JKW pr<U+2026>",FALSE,0,NA,2018-04-16 01:06:29,FALSE,NA,"985685827287113728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sintus77",525,TRUE,FALSE,NA,NA,"Jokowi"
"4601","2 periode untuk pakde @jokowi untuk pemerataan infrastruktur di seluruh indonesia iyaa kan 
#JokowiSekaliLagi",FALSE,0,NA,2018-04-16 01:06:24,FALSE,NA,"985685806864986112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andryardianda33",0,FALSE,FALSE,NA,NA,"Jokowi"
"4602","RT @PartaiSocmed: Bandara Achmad Yani adalah bandara terapung yg pertama di Indonesia. Bandara megah ini akan bisa digunakan masyarakat mul<U+2026>",FALSE,0,NA,2018-04-16 01:06:20,FALSE,NA,"985685793552281600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Desiam30",263,TRUE,FALSE,NA,NA,"Jokowi"
"4603","@JKFC23456789 @MbahUyok @LusiHQ @FerryHamid7 @ronavioleta @RizmaWidiono @TheArieAir @Gemacan70 @Umnia77 @ekowBoy<U+2026> https://t.co/lV8BzeZ2cY",FALSE,2,"JKFC23456789",2018-04-16 01:06:19,TRUE,"985668019195035649","985685786807828480","874602937737138178","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeniRumiati",0,FALSE,FALSE,NA,NA,"Jokowi"
"4604","RT @tukiman07: @FDerKanzler @ronavioleta @JefriPerazi @elhami2 @jokowi @hanifdhakiri @KemnakerRI Penyerapan Tenaga kerja? Tenaga kerja mana<U+2026>",FALSE,0,NA,2018-04-16 01:06:17,FALSE,NA,"985685777106419712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ronavioleta",3,TRUE,FALSE,NA,NA,"Jokowi"
"4605","RT @Neng_Zepret: Assalamualaikum Bpk/Ibu Pejabat RI iniah Persembahan Lagu dari <U+201C>Suaara Rakyat<U+201D> untuk @jokowi @DPR_RI @DPDRI @mprgoid https<U+2026>",FALSE,0,NA,2018-04-16 01:06:10,FALSE,NA,"985685750518726657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Haris_Anass",91,TRUE,FALSE,NA,NA,"Jokowi"
"4606","RT @fadjroeL: Akhirnya rencana Pak @jokowi dan Pak @basuki_btp  agar jakarta memiliki #MRTJakarta #LRTJakarta terwujud juga, semuanya untuk<U+2026>",FALSE,0,NA,2018-04-16 01:06:10,FALSE,NA,"985685749826666496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","satria_lima",48,TRUE,FALSE,NA,NA,"Jokowi"
"4607","@faizalassegaf @progres_98 @jokowi Ini pertanda dana taktisnya sudah cair ....woi bahlul!! Cari kerjaan yg halal, n<U+2026> https://t.co/VbUIak4hVc",FALSE,1,"faizalassegaf",2018-04-16 01:06:07,TRUE,"985546874500231168","985685738766286848","2259000780","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","yohandewa",0,FALSE,FALSE,NA,NA,"Jokowi"
"4608","RT @ardi_riau: Silahkan anda memilih pak @jokowi dan kami memilih capres baru, sportif kan.?

(Status seorang sahabat di fb)",FALSE,0,NA,2018-04-16 01:06:07,FALSE,NA,"985685737394728960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AryaPamekas",90,TRUE,FALSE,NA,NA,"Jokowi"
"4609","RT @KSPgoid: Presiden @jokowi: Agama dan Negara Harus Berjalan Beriringan. Berita Selengkapnya di https://t.co/yxdCY9Yz1f #JokowiHadirkanAg<U+2026>",FALSE,0,NA,2018-04-16 01:06:03,FALSE,NA,"985685720084852736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rinaoctora",15,TRUE,FALSE,NA,NA,"Jokowi"
"4610","RT @faizalassegaf: Selama tiga tahun lebih saya &amp; @progres_98 hajar pak @jokowi dgn kritikan keras, hasilnya kami berkesimpulan:

1. JKW pr<U+2026>",FALSE,0,NA,2018-04-16 01:05:59,FALSE,NA,"985685703265677312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","buncazca",525,TRUE,FALSE,NA,NA,"Jokowi"
"4611","@ILC_tvOnenews @karniilyas @jokowi @prabowo Maaf datuk KI ILC udah ga mutu lagi. Lebih baguslah kalau yg tampil itu<U+2026> https://t.co/Ej5Sy4L1sB",FALSE,0,"ILC_tvOnenews",2018-04-16 01:05:55,TRUE,"985309486448431104","985685685737680896","2421762716","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gde_parwata",0,FALSE,FALSE,NA,NA,"Jokowi"
"4612","RT @faizalassegaf: Selama tiga tahun lebih saya &amp; @progres_98 hajar pak @jokowi dgn kritikan keras, hasilnya kami berkesimpulan:

1. JKW pr<U+2026>",FALSE,0,NA,2018-04-16 01:05:51,FALSE,NA,"985685671447707648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RinekeKussoy",525,TRUE,FALSE,NA,NA,"Jokowi"
"4613","RT @GunKidFor2: Wahyu Puyono (Waketum Gerindra) bilang @jokowi pakai motor dan berjaket seperti seorang penjahat. 
Apakah ini pernyataan se<U+2026>",FALSE,0,NA,2018-04-16 01:05:48,FALSE,NA,"985685658432823296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sudriyanto",36,TRUE,FALSE,NA,NA,"Jokowi"
"4614","RT @Muhamma37029013: Bpk @jokowi ; Rakyat Indonesia butuh hidup Sejahtera, bukan SEMBAKO POLITIK n Pencitraan . 

#SaveIndonesiaKita https:<U+2026>",FALSE,0,NA,2018-04-16 01:05:47,FALSE,NA,"985685653286301696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bungharmoko",140,TRUE,FALSE,NA,NA,"Jokowi"
"4615","@FDerKanzler @tukiman07 @JefriPerazi @elhami2 @jokowi @hanifdhakiri @KemnakerRI Menikmati hasil utang ya bong? https://t.co/4kXHDNHLjO",FALSE,0,"FDerKanzler",2018-04-16 01:05:45,FALSE,"985680767006068737","985685643131928576","2523611274","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ronavioleta",1,FALSE,FALSE,NA,NA,"Jokowi"
"4616","RT @Neng_Zepret: Assalamualaikum Bpk/Ibu Pejabat RI iniah Persembahan Lagu dari <U+201C>Suaara Rakyat<U+201D> untuk @jokowi @DPR_RI @DPDRI @mprgoid https<U+2026>",FALSE,0,NA,2018-04-16 01:05:43,FALSE,NA,"985685634403598336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","you_bram",91,TRUE,FALSE,NA,NA,"Jokowi"
"4617","Dari muka kemayu gt curiga si zonk ni hombreng RT @gerilyapolitik: Setelah @prabowo telanjang dada, @fadlizon minta<U+2026> https://t.co/dy5wD9uaR6",FALSE,1,NA,2018-04-16 01:05:38,TRUE,NA,"985685616288399360",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Israelnesia",0,FALSE,FALSE,NA,NA,"Jokowi"
"4618","Pada dasar untuk memajukan ekonomi suatu daerah di mukai dengan infrastruktur yang baik dan pakde @jokowi telah mel<U+2026> https://t.co/1Pq9kMNsXw",FALSE,2,NA,2018-04-16 01:05:30,TRUE,NA,"985685580301328384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andryardianda33",1,FALSE,FALSE,NA,NA,"Jokowi"
"4619","@FDerKanzler @ronavioleta @Ariefm22 @jokowi @hanifdhakiri @KemnakerRI Carilah sendiri.. Sudah tua juga masih mau di<U+2026> https://t.co/9LwKH7gT06",FALSE,0,"FDerKanzler",2018-04-16 01:05:23,TRUE,"985684504642699264","985685552883056641","2523611274","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArrRoby",0,FALSE,FALSE,NA,NA,"Jokowi"
"4620","RT @andreOPA: Akhirnya rencana Pak @jokowi dan Pak @basukibtp agar jakarta memiliki #MRTJakarta #LRTJakarta terwujud juga, semuanya untuk r<U+2026>",FALSE,0,NA,2018-04-16 01:05:19,FALSE,NA,"985685535384481792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NaekSrg",101,TRUE,FALSE,NA,NA,"Jokowi"
"4621","RT @bosanin: Pak @jokowi yg terhormat, lihatlah pembina dan anak2 ini, membentangkan bendera merah putih dlm debat Internasional. Mrk menun<U+2026>",FALSE,0,NA,2018-04-16 01:05:12,FALSE,NA,"985685505911095296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bangjol7",90,TRUE,FALSE,NA,NA,"Jokowi"
"4622","RT @kitaorangbaik: @faizalassegaf @permadiaktivis @progres_98 @jokowi Selama tiga tahun lebih saya &amp; @progres_98 hajar pak @jokowi dgn krit<U+2026>",FALSE,0,NA,2018-04-16 01:05:11,FALSE,NA,"985685500970201088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fanta3802",2,TRUE,FALSE,NA,NA,"Jokowi"
"4623","@mbakPutrie @alotbanget @BayuErrianto @DwiNofianti6 @whyoedee @iwanfals @jokowi Ud tes DNA beliau ?",FALSE,0,"mbakPutrie",2018-04-16 01:05:03,FALSE,"985685144282345472","985685466987966464","922027977109512193","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a2y_meong",0,FALSE,FALSE,NA,NA,"Jokowi"
"4624","@bufjoh @jokowi @KSPgoid @hanifdhakiri @haris_azhar InsyaAllah Nnti akan ada ayam kentut didepan anda..! Kami hanya<U+2026> https://t.co/mo97ah8gz7",FALSE,0,"bufjoh",2018-04-16 01:04:56,TRUE,"985682967946121217","985685438303092736","276383724","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","khairulcnk",0,FALSE,FALSE,NA,NA,"Jokowi"
"4625","RT @ferrykoto: Ada yg deklarasi, jk pilpres kembali hanya @jokowi dan @prabowo mereka akan abstain.

Kocak tenan arek2 iki. Padahal mereka<U+2026>",FALSE,0,NA,2018-04-16 01:04:55,FALSE,NA,"985685435283226624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IwanSap70381661",94,TRUE,FALSE,NA,NA,"Jokowi"
"4626","RT @jokowi: Apa kabar, Semarang? Tadi pagi saya dan Ibu Iriana menikmati lezatnya Soto Pak Man di Semarang - Jkw https://t.co/D97ozJDpz4",FALSE,0,NA,2018-04-16 01:04:51,FALSE,NA,"985685419026083840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teh_tariq",1136,TRUE,FALSE,NA,NA,"Jokowi"
"4627","RT @faizalassegaf: Selama tiga tahun lebih saya &amp; @progres_98 hajar pak @jokowi dgn kritikan keras, hasilnya kami berkesimpulan:

1. JKW pr<U+2026>",FALSE,0,NA,2018-04-16 01:04:44,FALSE,NA,"985685389347176448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Haryoarditya",525,TRUE,FALSE,NA,NA,"Jokowi"
"4628","RT @faizalassegaf: Selama tiga tahun lebih saya &amp; @progres_98 hajar pak @jokowi dgn kritikan keras, hasilnya kami berkesimpulan:

1. JKW pr<U+2026>",FALSE,0,NA,2018-04-16 01:04:43,FALSE,NA,"985685385714913280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anggorDB",525,TRUE,FALSE,NA,NA,"Jokowi"
"4629","RT @SuburBur: @budimandjatmiko @jokowi @prabowo Kalau diangkat tantangan seperti itu, nanti jawab mereka: ""itu politisasi agama, ibadah buk<U+2026>",FALSE,0,NA,2018-04-16 01:04:43,FALSE,NA,"985685383445757953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alysap_",7,TRUE,FALSE,NA,NA,"Jokowi"
"4630","@liputan6dotcom Kalo Kiai Senior yg tdk berpolitik sdh mengagumi @jokowi berarti sdh byk Nilai Plus-nya bla bla bla<U+2026> https://t.co/Bb77RPVGg8",FALSE,1,"liputan6dotcom",2018-04-16 01:04:42,TRUE,"985360832350605313","985685379616354304","47596019","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JimmaHariesda",0,FALSE,FALSE,NA,NA,"Jokowi"
"4631","RT @andijkts: @mozafemimoza Merendahkan pak @jokowi secara terstruktur tak akan mempengaruhi kinerja beliau, hasil karyanya dimulai sejak m<U+2026>",FALSE,0,NA,2018-04-16 01:04:40,FALSE,NA,"985685372725153792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RamadanAfdi",1,TRUE,FALSE,NA,NA,"Jokowi"
"4632","@faizalassegaf @progres_98 @jokowi Dan situ benar2 nggak punya malu mengatakan ini. Saya pikir situ cuma kutu lonca<U+2026> https://t.co/45gO4eqwcw",FALSE,0,"faizalassegaf",2018-04-16 01:04:38,TRUE,"985546874500231168","985685364785336320","2259000780","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rudyBurhan17",0,FALSE,FALSE,NA,NA,"Jokowi"
"4633","RT @Neng_Zepret: Assalamualaikum Bpk/Ibu Pejabat RI iniah Persembahan Lagu dari <U+201C>Suaara Rakyat<U+201D> untuk @jokowi @DPR_RI @DPDRI @mprgoid https<U+2026>",FALSE,0,NA,2018-04-16 01:04:38,FALSE,NA,"985685362210062337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sneiwen",91,TRUE,FALSE,NA,NA,"Jokowi"
"4634","RT @ferrykoto: Soal @psi_id itu, kalau Bro dekat dgn mereka, ajarilah jadi anak muda yg memiliki idealisme &amp; kritis.

Contoh, betapa ngawur<U+2026>",FALSE,0,NA,2018-04-16 01:04:34,FALSE,NA,"985685348909920256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jokoselong",16,TRUE,FALSE,NA,NA,"Jokowi"
"4635","Tak ada sehebat dirimubpakde membangun infrastruktur di negeri ini sehat selalu pakde @jokowi 
#JokowiSekaliLagi",FALSE,0,NA,2018-04-16 01:04:32,FALSE,NA,"985685336826167297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andryardianda33",0,FALSE,FALSE,NA,NA,"Jokowi"
"4636","RT @bosanin: Pak @jokowi yg terhormat, lihatlah pembina dan anak2 ini, membentangkan bendera merah putih dlm debat Internasional. Mrk menun<U+2026>",FALSE,0,NA,2018-04-16 01:04:31,FALSE,NA,"985685333575532544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gitaluna",90,TRUE,FALSE,NA,NA,"Jokowi"
"4637","7. Jika Tuan @tjahjo_kumolo menganggap UU MA ini belum urgen keberadaannya saat ini, maka akan mengulang abainya<U+2026> https://t.co/Ag4PlvDNZ1",FALSE,0,"dorearman",2018-04-16 01:04:29,TRUE,"985683164055068672","985685327363784704","434274752","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dorearman",0,FALSE,FALSE,NA,NA,"Jokowi"
"4638","RT @ronavioleta: Lihat rakyat anda Pak @jokowi ..Mrk berbondong-bondong mencari pekerjaan. Dan bisa jadi walo jmlh nya tdk sama, antrian in<U+2026>",FALSE,0,NA,2018-04-16 01:04:29,FALSE,NA,"985685325698617344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","muisukira",544,TRUE,FALSE,NA,NA,"Jokowi"
"4639","RT @jfmsondakh: Siapa yg suka teriak2 anti asing?!TERNYATA @prabowo ,Hashim dan @Gerindra PRO AMERIKA!
Sudah JELAS ya..Mereka punya agenda<U+2026>",FALSE,0,NA,2018-04-16 01:04:28,FALSE,NA,"985685322452287490",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danzrosada",279,TRUE,FALSE,NA,NA,"Jokowi"
"4640","RT @PakarLogika: Hahah! Bisa bisa nanti namanya ganti jadi Hizbut @pertamina.. Pak @jokowi tau ga ya kalo ""sakitnya"" pertamina itu sudah pa<U+2026>",FALSE,0,NA,2018-04-16 01:04:16,FALSE,NA,"985685270568693760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","berlianaisy",6,TRUE,FALSE,NA,NA,"Jokowi"
"4641","@jokowi Mikir pemenangan 2019, rakyat sudah tau kualitasmu ...",FALSE,0,"jokowi",2018-04-16 01:04:13,FALSE,"985176028355092481","985685257910276096","366987179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LembangGreen",0,FALSE,FALSE,NA,NA,"Jokowi"
"4642","RT @jfmsondakh: Siapa yg suka teriak2 anti asing?!TERNYATA @prabowo ,Hashim dan @Gerindra PRO AMERIKA!
Sudah JELAS ya..Mereka punya agenda<U+2026>",FALSE,0,NA,2018-04-16 01:04:13,FALSE,NA,"985685257507651584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GilbertGST",279,TRUE,FALSE,NA,NA,"Jokowi"
"4643","RT @maulinaantika: Tempe Khot News;
@arteriadahlan meminta @fadlizon untuk bisa menghargai prestasi @jokowi,
Meski selama JKW memimpin tida<U+2026>",FALSE,0,NA,2018-04-16 01:04:06,FALSE,NA,"985685229473009664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkbNouval",235,TRUE,FALSE,NA,NA,"Jokowi"
"4644","RT @andreOPA: Akhirnya rencana Pak @jokowi dan Pak @basukibtp agar jakarta memiliki #MRTJakarta #LRTJakarta terwujud juga, semuanya untuk r<U+2026>",FALSE,0,NA,2018-04-16 01:04:02,FALSE,NA,"985685214159491073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arana101",101,TRUE,FALSE,NA,NA,"Jokowi"
"4645","RT @jfmsondakh: Siapa yg suka teriak2 anti asing?!TERNYATA @prabowo ,Hashim dan @Gerindra PRO AMERIKA!
Sudah JELAS ya..Mereka punya agenda<U+2026>",FALSE,0,NA,2018-04-16 01:04:02,FALSE,NA,"985685212066594817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MustophaE",279,TRUE,FALSE,NA,NA,"Jokowi"
"4646","Mereka pulang dari solo.. Mungkin maksudnya bang @fadlizon 2periode @jokowi Dan bang @Fahrihamzah Membalasx dengan<U+2026> https://t.co/34aZj7fGQ2",FALSE,0,NA,2018-04-16 01:03:56,TRUE,NA,"985685187299176448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CR15702",0,FALSE,FALSE,NA,NA,"Jokowi"
"4647","@Paijo_ziman @mbelgedez @04Nakula @jokowi @prabowo @JKFC23456789 @GagakNew @AfifFuadS @akoezuma @TitacantikTr<U+2026> https://t.co/If4BPtlUNu",FALSE,0,"Paijo_ziman",2018-04-16 01:03:54,TRUE,"985463507683393537","985685178407202816","953897079595610112","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","toluinyin",0,FALSE,FALSE,NA,NA,"Jokowi"
"4648","RT @jfmsondakh: Presiden yang luar biasa,biar hujan ttp maju terus utk Rakyat Papua!<ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00A9><U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>Periode @jokowi @BosErvan @addiems @TsamaraDKI @G<U+2026>",FALSE,0,NA,2018-04-16 01:03:53,FALSE,NA,"985685173646708737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RiedsBudiono",72,TRUE,FALSE,NA,NA,"Jokowi"
"4649","RT @Ibnasanmail: Betul apa yg pernah dikatakan Pak @saididu di tvOne beberapa bulan yg lalu, <U+201C>pencapain ekonomi yg dibangga2-kan oleh Media<U+2026>",FALSE,0,NA,2018-04-16 01:03:53,FALSE,NA,"985685173105643520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","T___Az",99,TRUE,FALSE,NA,NA,"Jokowi"
"4650","RT @IndoPluralitas: Teman2 Bantu RT!, kita bantu sesama<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>

Semoga dibaca pak @jokowi 

Pasangan suami istri asal Flores, NTT nekat pergi ke<U+2026>",FALSE,0,NA,2018-04-16 01:03:47,FALSE,NA,"985685148455731201",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","enesletmai",191,TRUE,FALSE,NA,NA,"Jokowi"
"4651","@a2y_meong @alotbanget @BayuErrianto @DwiNofianti6 @whyoedee @iwanfals @jokowi Yah... elu kalau baca berita pasti b<U+2026> https://t.co/NUSC1WVd5T",FALSE,0,"a2y_meong",2018-04-16 01:03:46,TRUE,"985659294652616704","985685144282345472","210670052","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mbakPutrie",0,FALSE,FALSE,NA,NA,"Jokowi"
"4652","RT @GunKidFor2: @karniilyas percaya kutipan Margareth Tatcher.
Artinya politikus2 yang menyerang @jokowi secara personal 
1. Sdh tdk punya<U+2026>",FALSE,0,NA,2018-04-16 01:03:43,FALSE,NA,"985685132987154432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rahman_setiadji",7,TRUE,FALSE,NA,NA,"Jokowi"
"4653","RT @ImamBro10: @fadlizon Pengamat pun sekarang udah mulai panik kalo peluang @jokowi mengecil wkwk. #2019gantipresiden",FALSE,0,NA,2018-04-16 01:03:42,FALSE,NA,"985685129619124224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Herman15190713",4,TRUE,FALSE,NA,NA,"Jokowi"
"4654","Infrastruktur yes demi kesejahteraan dan kenyamanan rakyat serta demi kemajuan ekonomi bangsa 
Kerja hebat pakde @jokowi 
#JokowiSekaliLagi",FALSE,0,NA,2018-04-16 01:03:39,FALSE,NA,"985685114318303232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andryardianda33",0,FALSE,FALSE,NA,NA,"Jokowi"
"4655","Hahaha.....  Onok maneh... Sampeyan di guyu arek2 98 lho.

Sak iki bermusuhan juga sampeyan dgn GNPF, sampai nuduh2<U+2026> https://t.co/rrsKrJKeCt",FALSE,14,NA,2018-04-16 01:03:38,TRUE,NA,"985685111155843072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ferrykoto",5,FALSE,FALSE,NA,NA,"Jokowi"
"4656","RT @faizalassegaf: Selama tiga tahun lebih saya &amp; @progres_98 hajar pak @jokowi dgn kritikan keras, hasilnya kami berkesimpulan:

1. JKW pr<U+2026>",FALSE,0,NA,2018-04-16 01:03:36,FALSE,NA,"985685105107615745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asherpra",525,TRUE,FALSE,NA,NA,"Jokowi"
"4657","RT @andreOPA: Akhirnya rencana Pak @jokowi dan Pak @basukibtp agar jakarta memiliki #MRTJakarta #LRTJakarta terwujud juga, semuanya untuk r<U+2026>",FALSE,0,NA,2018-04-16 01:03:33,FALSE,NA,"985685090737860608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saerul_saguni",101,TRUE,FALSE,NA,NA,"Jokowi"
"4658","RT @Aryprasetyo85: Seorang ibu negara tak sungkan membantu pelayan restoran yg sedang menyajikan makanan ke meja nya...
Pak @jokowi ibu iri<U+2026>",FALSE,0,NA,2018-04-16 01:03:25,FALSE,NA,"985685055753207809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SajaPaulus",218,TRUE,FALSE,NA,NA,"Jokowi"
"4659","@ronavioleta @jokowi @hanifdhakiri @KemnakerRI Ya Allah... Semoga Indonesia dianugerahi pemimpin yang mau mendahulu<U+2026> https://t.co/I5bpmdaHHK",FALSE,0,"ronavioleta",2018-04-16 01:03:24,TRUE,"985423886228455424","985685055144996864","485385284","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mbahsjam",0,FALSE,FALSE,NA,NA,"Jokowi"
"4660","@ferrykoto @psi_id @AntoniRaja @jokowi Uda orang mode gini jangan dilayani,kecuali kualitas uda sama seperti dia,ca<U+2026> https://t.co/1jwdyIOVL4",FALSE,0,"ferrykoto",2018-04-16 01:03:20,TRUE,"985683292199436288","985685035729612800","24893875","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mangkuto78",0,FALSE,FALSE,NA,NA,"Jokowi"
"4661","@Next_J2P @semiaji_w Padahal itu pak @jokowi sedang menjalankan tugas negara",FALSE,1,"Next_J2P",2018-04-16 01:03:17,FALSE,"985208194581512192","985685025512275968","2883487254","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ary_ochan",1,FALSE,FALSE,NA,NA,"Jokowi"
"4662","@pastigolput @vitras212 @Dennysiregar7 @luckycamera @fadlizon @jokowi Cuitannya spt dipasar ga berkualitas...kadar<U+2026> https://t.co/VDQGsFKmgT",FALSE,0,"pastigolput",2018-04-16 01:03:13,TRUE,"985539538918371328","985685007392882688","1706239988","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dhanyismoyo",0,FALSE,FALSE,NA,NA,"Jokowi"
"4663","@WajahMuslim17 Daripada @jokowi mendingan Uni @zarazettirazr",FALSE,0,"WajahMuslim17",2018-04-16 01:03:11,FALSE,"985562794522062849","985684998417084416","870927792170344448","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArrRoby",0,FALSE,FALSE,NA,NA,"Jokowi"
"4664","RT @NdaruTejowati: @GarisPutihku @jokowi Kita jaga mas..
Khawatir aja, Bumi sdh Gonjang Ganjing.

Nanti ada yang Epilepsi..
Hihihi",FALSE,0,NA,2018-04-16 01:03:08,FALSE,NA,"985684985918074885",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GarisPutihku",0,TRUE,FALSE,NA,NA,"Jokowi"
"4665","@asripenii @jokowi buah jatuh tak jauh dari pohonnya, kecuali di bawa kalong",FALSE,0,"asripenii",2018-04-16 01:02:59,FALSE,"985494536460763136","985684948781690880","3315763303","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","abs_fyc",0,FALSE,FALSE,NA,NA,"Jokowi"
